iter	RMSE
0	21.27000523
1	20.29901532
2	19.33243121
3	18.37978694
4	17.60027932
5	16.83734915
6	16.13282798
7	15.37162585
8	14.72476358
9	14.12942478
10	13.56489541
11	13.02603042
12	12.55211799
13	12.13272384
14	11.67284229
15	11.24780147
16	10.84637526
17	10.50623805
18	10.1213952
19	9.743614495
20	9.442163096
21	9.160370014
22	8.862174299
23	8.610676883
24	8.364572772
25	8.12779139
26	7.906857793
27	7.681624166
28	7.488158309
29	7.310508824
30	7.153460574
31	6.975383502
32	6.805994239
33	6.681152904
34	6.514121794
35	6.395139157
36	6.252319963
37	6.11548505
38	6.01257783
39	5.907713625
40	5.807835429
41	5.727252876
42	5.653393287
43	5.560581242
44	5.476291955
45	5.377465966
46	5.310069155
47	5.217295835
48	5.140059277
49	5.086624821
50	5.031420767
51	4.9712468
52	4.904701153
53	4.856548584
54	4.799963634
55	4.760519587
56	4.707801713
57	4.65038974
58	4.602341425
59	4.567426612
60	4.510814069
61	4.467098549
62	4.43421027
63	4.400825444
64	4.372491115
65	4.316470389
66	4.291546163
67	4.266061697
68	4.242696909
69	4.198560826
70	4.172137376
71	4.152248938
72	4.128372621
73	4.112311972
74	4.091689744
75	4.072237629
76	4.050651808
77	4.038611279
78	4.017708905
79	4.004494798
80	3.99179407
81	3.975906203
82	3.95567312
83	3.941880232
84	3.930294906
85	3.907474783
86	3.89465021
87	3.879804025
88	3.867939037
89	3.855382049
90	3.842286263
91	3.829704085
92	3.819770095
93	3.803847512
94	3.788582545
95	3.775627251
96	3.76495216
97	3.755707432
98	3.747719592
99	3.729886179
100	3.703091849
101	3.689561513
102	3.679628111
103	3.663226606
104	3.643151828
105	3.635452618
106	3.626373329
107	3.617835976
108	3.609968236
109	3.591342428
110	3.584345508
111	3.577674865
112	3.565891202
113	3.559191562
114	3.550478078
115	3.536861317
116	3.512715896
117	3.509127098
118	3.500458745
119	3.489255336
120	3.479953559
121	3.473167558
122	3.454767568
123	3.445970661
124	3.436147615
125	3.42166644
126	3.403833923
127	3.395574303
128	3.385111965
129	3.375874101
130	3.366164417
131	3.35798064
132	3.348719247
133	3.34036028
134	3.334025271
135	3.322701899
136	3.314125105
137	3.303827579
138	3.291111199
139	3.277200549
140	3.266253196
141	3.257979418
142	3.246660353
143	3.234331906
144	3.228842032
145	3.220948956
146	3.217894092
147	3.206391386
148	3.195456478
149	3.1917571
150	3.186627615
151	3.178703811
152	3.172808162
153	3.160975473
154	3.150564642
155	3.139307547
156	3.12661083
157	3.119900433
158	3.11352547
159	3.108205188
160	3.103371198
161	3.096672551
162	3.092928084
163	3.078240835
164	3.060497384
165	3.052446818
166	3.036447311
167	3.024904586
168	3.021079291
169	3.013965983
170	2.998076754
171	2.990588512
172	2.982825961
173	2.976454985
174	2.968878743
175	2.962624191
176	2.955233187
177	2.948809078
178	2.944664913
179	2.935905966
180	2.926455619
181	2.92354095
182	2.917737298
183	2.91261987
184	2.903323313
185	2.901991142
186	2.887918468
187	2.884310955
188	2.87656263
189	2.866797309
190	2.86124385
191	2.857938625
192	2.849005567
193	2.840302847
194	2.834397289
195	2.831723722
196	2.824803314
197	2.818451756
198	2.811807844
199	2.810198908
200	2.803085991
201	2.799544511
202	2.796904261
203	2.790096465
204	2.785472884
205	2.777057265
206	2.76913151
207	2.763082711
208	2.760990293
209	2.758325516
210	2.750644193
211	2.743497128
212	2.735850073
213	2.729448572
214	2.724248552
215	2.719155364
216	2.713139408
217	2.709469985
218	2.701662261
219	2.699597765
220	2.691519253
221	2.679435864
222	2.677515441
223	2.671728021
224	2.666722045
225	2.661604187
226	2.651347948
227	2.648498143
228	2.643003056
229	2.636565336
230	2.63173542
231	2.629147004
232	2.62376646
233	2.617789208
234	2.612954074
235	2.60481218
236	2.599416445
237	2.597940337
238	2.591848284
239	2.58743826
240	2.577068114
241	2.569132484
242	2.565014839
243	2.560624427
244	2.559200545
245	2.558401703
246	2.551967465
247	2.550011539
248	2.543940648
249	2.535009959
250	2.529606871
251	2.528044672
252	2.527420804
253	2.522811855
254	2.515280873
255	2.511011822
256	2.508371589
257	2.505769194
258	2.501469828
259	2.497275921
260	2.490757414
261	2.480641815
262	2.475134087
263	2.470585877
264	2.466209336
265	2.463160234
266	2.455850207
267	2.452632013
268	2.446277106
269	2.442548268
270	2.439861326
271	2.434071749
272	2.430699798
273	2.42774458
274	2.418773675
275	2.414355324
276	2.410663134
277	2.405721686
278	2.404226625
279	2.397977479
280	2.392075714
281	2.388857397
282	2.384894411
283	2.381133293
284	2.37965974
285	2.379077169
286	2.373069314
287	2.365637756
288	2.362764392
289	2.35831176
290	2.354845477
291	2.35122111
292	2.34901038
293	2.344231434
294	2.340183528
295	2.339666307
296	2.331962441
297	2.326174673
298	2.324680792
299	2.31726363
300	2.309257702
301	2.308937117
302	2.306612373
303	2.301080607
304	2.296530922
305	2.292887467
306	2.288147425
307	2.28779689
308	2.282875792
309	2.280978478
310	2.280398726
311	2.280077412
312	2.276376241
313	2.272164405
314	2.271832651
315	2.268471606
316	2.26506402
317	2.262468224
318	2.256895388
319	2.254736765
320	2.249166455
321	2.244202637
322	2.239712646
323	2.236335831
324	2.236184783
325	2.23233214
326	2.225569419
327	2.224812879
328	2.222282889
329	2.218319423
330	2.215687167
331	2.211514192
332	2.208284726
333	2.206074101
334	2.20231727
335	2.198854813
336	2.195675727
337	2.190430422
338	2.18747691
339	2.184211228
340	2.183862898
341	2.180698332
342	2.174762294
343	2.170768582
344	2.167599925
345	2.1642677
346	2.163992397
347	2.163839713
