iter	RMSE
0	21.64810432
1	21.05512376
2	20.43033381
3	19.88097848
4	19.3490102
5	18.82212187
6	18.39626051
7	17.96787045
8	17.55489841
9	17.18312024
10	16.8210202
11	16.52564941
12	16.18946372
13	15.89407723
14	15.66456828
15	15.41455062
16	15.16819174
17	14.95444009
18	14.78794993
19	14.59538683
20	14.38494691
21	14.2316557
22	14.06960757
23	13.93447578
24	13.79802061
25	13.67483825
26	13.53218578
27	13.42994602
28	13.31778009
29	13.17810644
30	13.06821131
31	12.98924018
32	12.89278056
33	12.80337535
34	12.73796694
35	12.64895809
36	12.56819469
37	12.50187707
38	12.43084941
39	12.35876752
40	12.28642274
41	12.21373778
42	12.15996044
43	12.09788033
44	12.05339845
45	12.00824698
46	11.96963204
47	11.90692247
48	11.86997074
49	11.81385378
50	11.77031496
51	11.72872488
52	11.69149012
53	11.65643107
54	11.62805414
55	11.58369017
56	11.53942528
57	11.48791434
58	11.45288623
59	11.42830178
60	11.39945217
61	11.35123529
62	11.31497071
63	11.27736549
64	11.24594998
65	11.22374041
66	11.17906184
67	11.14981003
68	11.12614059
69	11.09219925
70	11.07075007
71	11.05010723
72	11.03389448
73	11.00470751
74	10.97718799
75	10.95251608
76	10.91319196
77	10.89141413
78	10.86470706
79	10.83170448
80	10.80153742
81	10.77749209
82	10.7571405
83	10.72637762
84	10.7048264
85	10.68335677
86	10.66501371
87	10.64733676
88	10.63355783
89	10.61577631
90	10.59514672
91	10.58512714
92	10.55963475
93	10.54111974
94	10.51992876
95	10.50136733
96	10.48700103
97	10.47615726
98	10.45195622
99	10.43916721
100	10.42562341
101	10.40183117
102	10.38342131
103	10.34407168
104	10.31945503
105	10.29148833
106	10.27368264
107	10.25297421
108	10.23590431
109	10.21558129
110	10.19132077
111	10.17271668
112	10.15485072
113	10.12900931
114	10.11963117
115	10.10146577
116	10.08416933
117	10.06185879
118	10.04302341
119	10.01929758
120	10.00214559
121	9.985652327
122	9.973168779
123	9.944335204
124	9.937680421
125	9.90389089
126	9.876778786
127	9.865702367
128	9.847316471
129	9.828341225
130	9.815223426
131	9.797599991
132	9.776322472
133	9.764174675
134	9.74401662
135	9.718891556
136	9.704606664
137	9.695012068
138	9.674004511
139	9.652016368
140	9.623925639
141	9.602212784
142	9.583793042
143	9.559829488
144	9.536405742
145	9.511692059
146	9.488795248
147	9.468725069
148	9.454683063
149	9.43099157
150	9.418054872
151	9.390849783
152	9.373909666
153	9.343669435
154	9.322834579
155	9.293598643
156	9.270688032
157	9.248590185
158	9.231317129
159	9.215739324
160	9.195077626
161	9.180984664
162	9.161574813
163	9.143408523
164	9.121861303
165	9.107302459
166	9.086407214
167	9.077590596
168	9.057972562
169	9.037821069
170	9.030840479
171	9.00987458
172	8.994559394
173	8.975060996
174	8.950635607
175	8.926651149
176	8.905713165
177	8.880732073
178	8.865199112
179	8.855132693
180	8.837907339
181	8.829781721
182	8.809570945
183	8.789014563
184	8.764258107
185	8.739819695
186	8.723664208
187	8.7129301
188	8.697054995
189	8.68704133
190	8.670910222
191	8.662260689
192	8.65016491
193	8.639016596
194	8.62553429
195	8.616234241
196	8.605541483
197	8.596338396
198	8.583721663
199	8.577873277
200	8.563780034
201	8.55212056
202	8.5397527
203	8.534974335
204	8.525375311
205	8.512370945
206	8.50035175
