iter	Passed	Remaining
0	9	9678
1	18	9091
2	27	8999
3	34	8510
4	41	8176
5	47	7903
6	61	8742
7	73	9143
8	83	9141
9	93	9248
10	100	9022
11	108	8912
12	114	8719
13	120	8483
14	126	8292
15	139	8603
16	147	8527
17	159	8712
18	168	8711
19	178	8754
20	187	8758
21	193	8617
22	200	8497
23	206	8390
24	214	8349
25	221	8285
26	226	8170
27	232	8062
28	238	7985
29	250	8094
30	256	8010
31	263	7965
32	275	8071
33	281	7993
34	291	8047
35	297	7965
36	304	7916
37	309	7847
38	315	7783
39	322	7729
40	333	7800
41	341	7797
42	349	7788
43	356	7737
44	369	7835
45	375	7784
46	381	7741
47	391	7757
48	402	7808
49	408	7765
50	414	7709
51	420	7667
52	426	7626
53	432	7575
54	444	7643
55	456	7702
56	463	7673
57	469	7629
58	475	7581
59	481	7536
60	487	7501
61	492	7453
62	498	7416
63	504	7375
64	510	7338
65	519	7350
66	525	7313
67	531	7281
68	536	7245
69	542	7211
70	548	7177
71	554	7143
72	560	7112
73	566	7090
74	573	7071
75	581	7071
76	587	7041
77	594	7028
78	600	7003
79	609	7004
80	615	6986
81	621	6962
82	627	6936
83	633	6909
84	639	6882
85	645	6858
86	658	6908
87	667	6914
88	675	6918
89	681	6887
90	687	6863
91	694	6854
92	699	6825
93	705	6799
94	711	6775
95	716	6750
96	722	6724
97	728	6701
98	734	6685
99	742	6678
100	747	6654
101	753	6629
102	758	6605
103	764	6583
104	769	6560
105	774	6536
106	780	6515
107	786	6497
108	798	6530
109	804	6507
110	811	6496
111	818	6493
112	826	6483
113	834	6482
114	839	6460
115	845	6445
116	852	6431
117	859	6428
118	870	6441
119	876	6425
120	881	6406
121	887	6386
122	892	6365
123	898	6347
124	903	6326
125	917	6362
126	926	6369
127	932	6351
128	938	6334
129	943	6314
130	955	6338
131	961	6324
132	970	6328
133	979	6327
134	985	6316
135	991	6297
136	1001	6311
137	1007	6293
138	1016	6294
139	1027	6310
140	1040	6339
141	1051	6351
142	1056	6332
143	1062	6314
144	1067	6297
145	1074	6282
146	1079	6265
147	1087	6258
148	1095	6259
149	1105	6266
150	1113	6259
151	1120	6253
152	1129	6250
153	1136	6246
154	1142	6228
155	1148	6215
156	1154	6199
157	1162	6195
158	1169	6185
159	1174	6167
160	1180	6151
161	1193	6171
162	1200	6166
163	1209	6165
164	1217	6159
165	1227	6164
166	1234	6157
167	1239	6139
168	1246	6128
169	1254	6124
170	1261	6115
171	1267	6100
172	1272	6085
173	1278	6071
174	1287	6068
175	1293	6056
176	1299	6041
177	1304	6025
178	1310	6012
179	1316	5996
180	1322	5983
181	1327	5967
182	1333	5953
183	1339	5940
184	1345	5929
185	1351	5916
186	1359	5908
187	1368	5911
188	1378	5915
189	1386	5909
190	1393	5903
191	1402	5901
192	1409	5894
193	1415	5881
194	1426	5889
195	1432	5877
