iter	Passed	Remaining
0	8	8529
1	16	8170
2	20	6967
3	26	6527
4	30	6137
5	35	5870
6	39	5663
7	45	5632
8	50	5530
9	54	5418
10	62	5587
11	66	5502
12	71	5421
13	76	5393
14	81	5328
15	85	5271
16	90	5207
17	94	5150
18	99	5114
19	105	5168
20	110	5138
21	115	5135
22	119	5094
23	125	5103
24	130	5071
25	135	5065
26	139	5040
27	144	5012
28	152	5115
29	158	5140
30	164	5127
31	172	5222
32	182	5337
33	193	5484
34	204	5627
35	211	5670
36	218	5695
37	223	5651
38	227	5607
39	231	5562
40	236	5521
41	240	5478
42	245	5468
43	256	5574
44	260	5536
45	267	5555
46	272	5521
47	278	5528
48	284	5523
49	288	5488
50	293	5457
51	297	5428
52	305	5454
53	309	5426
54	314	5410
55	323	5454
56	331	5476
57	337	5475
58	343	5479
59	357	5599
60	365	5630
61	372	5632
62	376	5603
63	381	5578
64	392	5649
65	402	5689
66	407	5672
67	411	5643
68	416	5616
69	420	5588
70	425	5563
71	431	5565
72	436	5545
73	441	5520
74	445	5492
75	449	5470
76	454	5443
77	458	5420
78	466	5433
79	470	5411
80	475	5398
81	482	5399
82	487	5387
83	492	5369
84	500	5383
85	504	5366
86	510	5355
87	514	5334
88	519	5312
89	523	5292
90	529	5288
91	533	5270
92	538	5254
93	543	5234
94	547	5217
95	552	5199
96	557	5190
97	562	5180
98	567	5163
99	577	5198
100	582	5187
101	587	5169
102	592	5155
103	602	5189
104	608	5189
105	613	5171
106	617	5152
107	622	5140
108	627	5127
109	631	5111
110	636	5095
111	640	5078
112	645	5066
113	653	5075
114	657	5062
115	662	5047
116	667	5036
117	671	5022
118	676	5008
119	686	5030
120	693	5038
121	701	5049
122	710	5066
123	723	5110
124	729	5109
125	741	5141
126	751	5163
127	759	5174
128	769	5195
129	774	5180
130	778	5166
131	785	5163
132	789	5149
133	794	5135
134	798	5119
135	806	5121
136	810	5106
137	815	5092
138	822	5092
139	826	5076
140	831	5065
141	835	5050
142	840	5037
143	845	5028
144	856	5050
145	866	5069
146	875	5079
147	879	5065
148	884	5052
149	889	5039
150	894	5028
151	901	5027
152	906	5016
153	910	5002
154	915	4992
155	920	4978
156	927	4978
157	936	4989
158	943	4992
159	948	4979
160	953	4967
161	957	4955
162	965	4955
163	973	4961
164	980	4963
165	989	4972
166	995	4963
167	1000	4952
168	1009	4965
169	1016	4965
170	1029	4991
171	1038	5000
