iter	RMSE
0	21.63140627
1	20.9386107
2	20.34904707
3	19.79114288
4	19.20067446
5	18.75603389
6	18.29822178
7	17.87084248
8	17.43140691
9	17.05997945
10	16.73667127
11	16.4004528
12	16.12484858
13	15.88953774
14	15.66801998
15	15.38285028
16	15.16277179
17	14.96655623
18	14.77342995
19	14.62287332
20	14.43534773
21	14.26877098
22	14.11457159
23	13.96733941
24	13.81884374
25	13.68807017
26	13.58167606
27	13.47512868
28	13.35691568
29	13.22591405
30	13.11818049
31	13.03929505
32	12.95454393
33	12.85614576
34	12.74728065
35	12.67289041
36	12.59509569
37	12.50746803
38	12.43283889
39	12.36882157
40	12.30373755
41	12.24893327
42	12.2006237
43	12.14361509
44	12.08619501
45	12.0223289
46	11.95980705
47	11.90771238
48	11.87027371
49	11.82747769
50	11.79314871
51	11.7706308
52	11.72876682
53	11.68079693
54	11.6392761
55	11.58221203
56	11.54864186
57	11.50592316
58	11.46553281
59	11.44224532
60	11.40965812
61	11.37445737
62	11.33867309
63	11.31115385
64	11.26584405
65	11.23595642
66	11.19240135
67	11.16792002
68	11.13586348
69	11.11349231
70	11.09083419
71	11.04597661
72	11.02479209
73	11.0058048
74	10.97570294
75	10.94308536
76	10.9246484
77	10.89892364
78	10.87596172
79	10.8489019
80	10.82609011
81	10.81305286
82	10.78847919
83	10.75548831
84	10.72664592
85	10.70100838
86	10.6713655
87	10.65541154
88	10.63771138
89	10.62652695
90	10.59468665
91	10.57982275
92	10.56213968
93	10.549125
94	10.5279191
95	10.51078679
96	10.497468
97	10.47138143
98	10.43664195
99	10.41244782
100	10.38871479
101	10.36702927
102	10.34493764
103	10.32416367
104	10.30505705
105	10.28645322
106	10.26826366
107	10.25055575
108	10.22519212
109	10.19728639
110	10.17240809
111	10.15360699
112	10.14158865
113	10.12516458
114	10.1059537
115	10.08828086
116	10.06908095
117	10.04676725
118	10.01585538
119	9.99310968
120	9.966004856
121	9.952655367
122	9.93837002
123	9.915130614
124	9.901077932
125	9.873238287
126	9.855683197
127	9.845461345
128	9.824917003
129	9.817931211
130	9.791135248
131	9.760901605
132	9.747725322
133	9.737235487
134	9.720755154
135	9.68975583
136	9.670971983
137	9.656767601
138	9.644461384
139	9.62915066
140	9.594320531
141	9.574941624
142	9.552648399
143	9.535276999
144	9.522579594
145	9.490927541
146	9.468533685
147	9.459520619
148	9.441380068
149	9.422051535
150	9.393208237
151	9.358520455
152	9.352627251
153	9.341093213
154	9.323127021
155	9.307744598
156	9.28573597
157	9.266846804
158	9.24664612
159	9.233533628
160	9.201851621
161	9.187435653
162	9.16967472
163	9.15212295
164	9.139899161
165	9.107937077
166	9.086150872
167	9.069801653
168	9.048030633
169	9.032868927
170	9.009675956
171	8.99505061
172	8.978905263
173	8.972517737
174	8.954878623
175	8.935386274
176	8.912401176
177	8.889885534
178	8.877037057
179	8.865621302
180	8.854742715
181	8.845576083
182	8.824214102
183	8.805133114
184	8.789311385
185	8.782279775
186	8.777408901
187	8.758909019
188	8.739808677
189	8.736754977
190	8.730926499
191	8.712931686
192	8.696630937
193	8.694053803
194	8.679264658
195	8.662966579
196	8.646090133
197	8.636665808
198	8.623403887
199	8.612773709
200	8.599444228
201	8.583169002
202	8.566599408
203	8.563009143
204	8.541764569
205	8.519706051
206	8.499260596
207	8.480624132
208	8.460772095
209	8.450640745
210	8.436434993
211	8.421309709
212	8.410259882
213	8.40132257
214	8.389562204
215	8.372725948
216	8.35854271
217	8.342218492
218	8.333429581
219	8.320408812
220	8.316773668
221	8.296502933
222	8.294010275
223	8.284684345
224	8.273897112
225	8.263049234
226	8.249967372
227	8.234056633
228	8.218879752
229	8.204198004
230	8.189305651
231	8.172759735
232	8.16034149
233	8.153515121
234	8.141747555
235	8.128859666
236	8.117710065
237	8.102419041
238	8.09646976
239	8.08094766
240	8.065689465
241	8.057567982
242	8.044515255
243	8.035429546
244	8.020907886
245	8.006208955
246	7.995808307
247	7.988380655
248	7.978096275
249	7.975664932
250	7.962497684
251	7.956005064
252	7.953965473
253	7.943408271
254	7.926611329
255	7.915008346
256	7.90682714
257	7.894665971
258	7.887126972
259	7.885345903
260	7.870763806
261	7.863863143
262	7.855082876
263	7.846525656
264	7.831439663
265	7.826648569
266	7.82392656
267	7.813571115
268	7.807264258
269	7.797068238
270	7.780686854
271	7.767832344
272	7.755844316
273	7.753917839
