iter	RMSE
0	21.25327186
1	20.16856859
2	19.21323259
3	18.31331203
4	17.47241409
5	16.6782202
6	15.93375747
7	15.2411107
8	14.61630715
9	14.01902955
10	13.4338753
11	12.87845432
12	12.36696818
13	11.9117812
14	11.45432514
15	11.02052544
16	10.61574046
17	10.21975632
18	9.834482146
19	9.548780848
20	9.228841389
21	8.918205103
22	8.63397927
23	8.385866737
24	8.123421081
25	7.895688541
26	7.666017051
27	7.443137759
28	7.249221278
29	7.060330396
30	6.911614997
31	6.764980568
32	6.617674315
33	6.471155443
34	6.340996915
35	6.208781506
36	6.092830087
37	5.966612015
38	5.847316216
39	5.757400083
40	5.661336651
41	5.587056149
42	5.485911915
43	5.408138429
44	5.332148266
45	5.235246096
46	5.183044975
47	5.102818642
48	5.04304557
49	4.989882021
50	4.922288775
51	4.870558781
52	4.822982766
53	4.7520787
54	4.712031047
55	4.662786847
56	4.63020565
57	4.583653373
58	4.538507836
59	4.474954259
60	4.440096197
61	4.404853405
62	4.365018097
63	4.331743766
64	4.285813553
65	4.247543337
66	4.219335422
67	4.195919507
68	4.170056385
69	4.140058325
70	4.117746144
71	4.078783961
72	4.059631977
73	4.030582909
74	4.008240264
75	3.986045579
76	3.965614017
77	3.949680594
78	3.926092777
79	3.909137783
80	3.895218465
81	3.873069077
82	3.858765404
83	3.83719443
84	3.821920294
85	3.805789822
86	3.77209091
87	3.745872134
88	3.734427301
89	3.715107019
90	3.688651173
91	3.674193808
92	3.667266487
93	3.656444394
94	3.640862653
95	3.632383454
96	3.624396856
97	3.615758005
98	3.61045582
99	3.600444824
100	3.594103367
101	3.57627665
102	3.564724483
103	3.547463291
104	3.542103821
105	3.533974521
106	3.522574781
107	3.512093609
108	3.493532154
109	3.482158977
110	3.472133058
111	3.466546789
112	3.455449499
113	3.441193041
114	3.431878395
115	3.420099793
116	3.403944174
117	3.398656203
118	3.385726742
119	3.381156977
120	3.374210235
121	3.363454029
122	3.353431383
123	3.344792796
124	3.334962862
125	3.329819424
126	3.317336657
127	3.312593242
128	3.298090538
129	3.293001528
130	3.280767871
131	3.274128032
132	3.258709351
133	3.24296075
134	3.2381998
135	3.229550575
136	3.218786933
137	3.203346386
138	3.194728669
139	3.190282979
140	3.185177415
141	3.178727655
142	3.170090401
143	3.15637918
144	3.138451971
145	3.125709271
146	3.117429523
147	3.114477072
148	3.107974861
149	3.100236676
150	3.092408168
151	3.079652599
152	3.073583912
153	3.068741681
154	3.059045403
155	3.049857652
156	3.041336258
157	3.034077262
158	3.020619499
159	3.014950274
160	3.011244049
161	3.007557222
162	3.002306983
163	2.995727654
164	2.989089173
165	2.9835872
166	2.975939582
167	2.968403989
168	2.960033879
169	2.951607238
170	2.945948899
171	2.932594334
172	2.931377448
173	2.927653296
174	2.920209513
175	2.913159833
176	2.899562836
177	2.894324725
178	2.888075046
179	2.878322686
180	2.876636367
181	2.869703614
182	2.859734632
183	2.847906689
184	2.839881853
185	2.836754968
186	2.828664265
187	2.819144197
188	2.810567503
189	2.803894141
190	2.800665628
191	2.79461448
192	2.793594018
193	2.787792112
194	2.786807697
195	2.781183325
196	2.778671584
197	2.7663634
198	2.765427269
199	2.760755672
200	2.759984161
201	2.754349973
202	2.746830073
203	2.742121197
204	2.739107036
205	2.7316277
206	2.729008775
207	2.723543348
208	2.722761415
209	2.714007983
210	2.708587054
211	2.700721171
212	2.694538307
213	2.693749212
214	2.68591218
215	2.682692456
216	2.678290458
217	2.672230587
218	2.667188387
219	2.658572686
220	2.654200806
221	2.649478521
222	2.648587485
223	2.640642093
224	2.634314032
225	2.627002507
226	2.622910232
227	2.61862325
228	2.61096791
229	2.610117654
230	2.603528614
231	2.59590577
232	2.593045304
233	2.586917707
234	2.58010286
235	2.575700067
236	2.568650946
237	2.564006624
238	2.55788489
239	2.551062678
240	2.540192069
241	2.537450562
242	2.530382181
243	2.523372265
244	2.5195929
245	2.515285551
246	2.51238029
247	2.507600008
248	2.503083171
249	2.49330315
250	2.485661224
251	2.482536821
252	2.476689566
253	2.469527722
254	2.467144237
255	2.46053138
