iter	Passed	Remaining
0	8	8880
1	15	7770
2	20	6780
3	26	6555
4	31	6306
5	36	6021
6	41	5928
7	46	5810
8	51	5713
9	57	5644
10	62	5584
11	66	5504
12	71	5441
13	77	5432
14	82	5387
15	89	5484
16	93	5423
17	104	5727
18	117	6064
19	122	5985
20	126	5913
21	131	5849
22	136	5795
23	141	5743
24	146	5696
25	150	5656
26	155	5616
27	160	5575
28	165	5537
29	170	5523
30	175	5489
31	180	5457
32	185	5423
33	190	5406
34	194	5375
35	200	5366
36	210	5488
37	216	5490
38	226	5581
39	234	5639
40	239	5610
41	244	5584
42	249	5554
43	254	5530
44	259	5506
45	265	5496
46	269	5471
47	274	5446
48	279	5427
49	288	5474
50	293	5453
51	297	5425
52	303	5416
53	307	5394
54	312	5371
55	317	5349
56	322	5337
57	328	5327
58	339	5419
59	354	5548
60	364	5615
61	373	5644
62	378	5622
63	383	5608
64	388	5583
65	392	5556
66	397	5537
67	402	5514
68	410	5537
69	415	5517
70	420	5495
71	425	5478
72	429	5457
73	434	5436
74	444	5482
75	449	5465
76	454	5445
77	459	5434
78	464	5415
79	469	5399
80	475	5395
81	484	5426
82	491	5424
83	498	5434
84	504	5425
85	508	5406
86	513	5393
87	518	5374
88	523	5360
89	531	5378
90	536	5361
91	541	5344
92	546	5326
93	551	5311
94	556	5304
95	568	5350
96	577	5377
97	582	5361
98	587	5346
99	592	5335
100	603	5368
101	608	5355
102	612	5337
103	620	5341
104	624	5324
105	630	5315
106	641	5356
107	650	5371
108	655	5354
109	659	5337
110	667	5345
111	672	5331
112	677	5315
113	681	5300
114	686	5283
115	691	5270
116	696	5258
117	701	5246
118	706	5231
119	711	5217
120	716	5206
121	721	5192
122	726	5177
123	731	5165
124	739	5178
125	750	5204
126	761	5237
127	768	5236
128	773	5221
129	778	5208
130	786	5215
131	798	5249
132	812	5295
133	820	5301
134	825	5286
135	831	5280
136	836	5266
137	840	5251
138	845	5237
139	851	5227
140	855	5213
141	860	5198
142	865	5186
143	870	5174
144	875	5161
145	881	5153
146	886	5141
147	890	5128
148	895	5115
149	905	5130
150	913	5135
151	918	5123
152	923	5111
153	928	5100
154	935	5100
155	941	5094
156	946	5081
157	951	5071
158	956	5060
159	961	5049
160	969	5051
161	978	5060
162	987	5071
163	995	5077
164	1003	5076
165	1008	5064
166	1013	5056
167	1018	5043
168	1024	5038
169	1032	5040
170	1037	5028
171	1043	5021
172	1049	5018
173	1057	5019
174	1064	5016
175	1069	5005
176	1073	4993
177	1078	4980
178	1091	5004
179	1098	5005
180	1106	5004
181	1112	4998
182	1121	5006
183	1129	5010
184	1139	5019
185	1150	5034
186	1163	5059
187	1168	5046
188	1180	5064
189	1187	5061
190	1198	5077
191	1205	5075
192	1211	5065
193	1217	5057
194	1223	5050
195	1230	5046
196	1238	5050
197	1244	5041
198	1249	5031
199	1255	5022
200	1261	5014
201	1273	5030
202	1278	5021
203	1287	5024
204	1298	5033
205	1307	5038
206	1313	5031
207	1320	5027
208	1325	5017
209	1330	5005
210	1339	5008
211	1347	5008
212	1352	4995
213	1365	5016
214	1370	5004
215	1377	5001
216	1383	4990
217	1388	4980
218	1393	4969
219	1402	4971
220	1412	4977
221	1420	4978
222	1427	4975
223	1432	4963
224	1439	4956
