iter	RMSE
0	21.63161422
1	20.97612617
2	20.35264232
3	19.81761481
4	19.31787318
5	18.80341953
6	18.31577939
7	17.91053401
8	17.43953485
9	17.04429562
10	16.69318401
11	16.40996512
12	16.07726085
13	15.78253016
14	15.55078789
15	15.34791551
16	15.13323545
17	14.89762598
18	14.71643869
19	14.51804797
20	14.32356043
21	14.1844331
22	14.05502405
23	13.90916509
24	13.77772305
25	13.65912009
26	13.55684516
27	13.43717554
28	13.31707984
29	13.21138787
30	13.10655908
31	13.00919112
32	12.93858415
33	12.85503871
34	12.77330195
35	12.70075869
36	12.62428202
37	12.53978046
38	12.47972167
39	12.41248606
40	12.3572245
41	12.29925468
42	12.23675108
43	12.18342325
44	12.11652525
45	12.06700953
46	12.01912527
47	11.96761003
48	11.92947346
49	11.88724001
50	11.84349759
51	11.79899911
52	11.7461026
53	11.70530144
54	11.67236321
55	11.63388902
56	11.58666077
57	11.54139897
58	11.50823459
59	11.48570347
60	11.4543512
61	11.42531344
62	11.37929896
63	11.34170553
64	11.30509149
65	11.26852227
66	11.23161048
67	11.1845649
68	11.14997594
69	11.11670036
70	11.08678119
71	11.05851557
72	11.02977606
73	11.00907533
74	10.9771151
75	10.95357083
76	10.92442186
77	10.89581265
78	10.86840216
79	10.83858465
80	10.81874535
81	10.78777297
82	10.74887919
83	10.72723789
84	10.69551449
85	10.67827429
86	10.66331943
87	10.63251688
88	10.61434098
89	10.5987931
90	10.58528766
91	10.57072977
92	10.55188765
93	10.53623008
94	10.50336027
95	10.47507953
96	10.442128
97	10.42371991
98	10.40200549
99	10.39186252
100	10.36781759
101	10.3501921
102	10.3391039
103	10.32810464
104	10.31940599
105	10.30186805
106	10.27448628
107	10.25161438
108	10.23094939
109	10.2106451
110	10.19506428
111	10.18219071
112	10.1591723
113	10.13217887
114	10.1061909
115	10.09710994
116	10.08862549
117	10.07134373
118	10.05393896
119	10.02796174
120	9.998689523
121	9.98070045
122	9.971284108
123	9.945006233
124	9.933244651
125	9.914635291
126	9.900843142
127	9.880215274
128	9.866462041
129	9.854401842
130	9.836812415
131	9.80722808
132	9.780938696
133	9.773804551
134	9.763255605
135	9.73649598
136	9.715523688
137	9.704404057
138	9.689717796
139	9.667113252
140	9.638906681
141	9.603068308
142	9.575273264
143	9.56025739
144	9.542472261
145	9.530854234
146	9.516179969
147	9.498369167
148	9.476346825
149	9.454944275
150	9.441199703
151	9.42941687
152	9.40614087
153	9.390175532
154	9.373531103
155	9.35153106
156	9.339315935
157	9.318158285
158	9.290638253
159	9.274182713
160	9.269056501
161	9.259371144
162	9.250067352
163	9.225373485
164	9.20923095
165	9.198420765
166	9.189476968
167	9.173450556
168	9.149795142
169	9.13210741
170	9.122666413
171	9.100705701
172	9.084919866
173	9.073323241
174	9.060987821
175	9.045645105
176	9.034787968
177	9.021500166
178	8.999649476
179	8.983386838
180	8.967099614
181	8.95538122
182	8.943151275
183	8.924632163
184	8.910329545
185	8.89939254
186	8.894788737
187	8.870882557
188	8.855204976
189	8.839188986
190	8.835024771
191	8.821638178
192	8.809926809
193	8.793502136
194	8.78392826
195	8.772938914
196	8.759627532
197	8.740354672
198	8.725026043
199	8.709473457
200	8.694584126
201	8.679560159
202	8.6576503
203	8.630224617
204	8.616409835
205	8.601058136
206	8.588772991
207	8.564430677
208	8.550715012
209	8.547178047
210	8.535275626
211	8.517901467
212	8.510324094
213	8.50397333
214	8.494931983
215	8.48522085
216	8.464631482
217	8.45122679
218	8.447745617
219	8.435320742
220	8.418440484
221	8.407519178
222	8.393791896
223	8.384416247
224	8.371803703
225	8.354924471
226	8.351871987
227	8.345158933
228	8.32818239
229	8.313477483
230	8.310745191
231	8.300382963
232	8.291891317
233	8.270252808
234	8.266155516
235	8.258365449
236	8.243384098
237	8.231199524
238	8.222507716
239	8.207563963
240	8.189704726
241	8.187101638
242	8.184133859
243	8.176005872
244	8.1596417
245	8.142710366
246	8.14015314
247	8.123493773
248	8.103219796
249	8.09129258
250	8.080187247
251	8.071513343
252	8.060286907
253	8.043104332
254	8.036609392
255	8.022792855
256	8.014513123
257	7.99842075
258	7.990349223
259	7.987469974
260	7.97123203
261	7.96883183
262	7.957708644
263	7.955594705
264	7.946081726
265	7.937431645
266	7.917249879
267	7.904743619
268	7.895447581
269	7.883534202
270	7.872260168
271	7.855613177
272	7.847362067
273	7.838813192
274	7.82523113
275	7.813372712
276	7.802026387
277	7.790150479
278	7.776343776
279	7.771321899
280	7.762964225
281	7.753216212
282	7.737514663
283	7.729342701
284	7.727474653
285	7.715095972
286	7.703968695
287	7.701668924
288	7.688635121
289	7.680681691
290	7.672142022
291	7.659732865
292	7.652580727
293	7.641536125
294	7.63750731
295	7.618939745
296	7.616402248
297	7.614417266
298	7.609187575
299	7.596892451
300	7.582099939
301	7.570350446
302	7.562746731
303	7.557506941
304	7.553681912
305	7.542836197
306	7.527834394
307	7.525885685
308	7.516184352
309	7.506490946
310	7.492348632
311	7.483665125
312	7.470638392
313	7.457759427
314	7.448265661
315	7.444574266
316	7.434879606
317	7.425490396
318	7.419729956
319	7.405962758
320	7.398039996
321	7.395320292
322	7.387448326
323	7.3781968
324	7.373942545
325	7.366497254
326	7.361081055
327	7.345038093
328	7.337351321
329	7.335588085
330	7.332166122
331	7.3238556
332	7.313923855
333	7.31195761
334	7.30510437
335	7.295266229
336	7.293714579
337	7.286363471
338	7.278019476
339	7.270922689
340	7.264178462
341	7.256425306
342	7.250422938
343	7.247507433
344	7.244073405
345	7.23337821
346	7.224530744
347	7.222747578
348	7.216567297
349	7.206000785
350	7.196265042
351	7.183080132
352	7.175004109
353	7.167120322
354	7.160232084
355	7.150822375
356	7.141930006
357	7.14049106
358	7.134773146
359	7.127129016
360	7.122916366
361	7.121471182
362	7.113949977
363	7.112644397
364	7.106622667
365	7.09671094
366	7.087490772
367	7.078829543
368	7.077023875
369	7.07121304
370	7.066951997
371	7.064701065
372	7.058317747
373	7.050167073
374	7.037550198
375	7.026259668
376	7.022181008
377	7.016812801
378	7.007999837
379	6.997033149
380	6.990959537
381	6.989334523
382	6.979640723
383	6.969899251
384	6.962007496
385	6.957580904
386	6.95115563
387	6.936151171
388	6.934630229
389	6.925991242
390	6.918780533
391	6.914691276
392	6.90274156
393	6.901486017
394	6.896860229
395	6.890398229
396	6.885178894
397	6.883822234
398	6.876298197
399	6.866960106
400	6.861903567
401	6.856302509
402	6.849211573
403	6.841257997
404	6.830092473
405	6.821585932
406	6.812290959
407	6.805698346
408	6.798364556
409	6.793217581
410	6.782123121
411	6.775356197
412	6.769770691
413	6.768971429
414	6.762467978
415	6.748946219
416	6.746391256
417	6.737304537
418	6.725705726
419	6.721435785
420	6.71758429
421	6.709095747
422	6.697290557
423	6.695926123
424	6.69079079
425	6.689576907
426	6.68792497
427	6.682391822
428	6.669743537
429	6.668503998
430	6.655965966
431	6.649928534
432	6.643536515
433	6.636966118
434	6.628941278
435	6.622833376
436	6.616911899
437	6.610042373
438	6.601543195
439	6.600014114
440	6.59469345
441	6.589842793
442	6.579768368
443	6.570724309
444	6.569588511
445	6.55856832
446	6.552786235
447	6.543124519
448	6.537246568
449	6.525854983
450	6.518952558
451	6.51300199
452	6.502868672
453	6.496141933
454	6.488762453
455	6.479650326
456	6.474443324
457	6.468318791
458	6.464475837
459	6.456747413
460	6.451636938
461	6.450363707
462	6.44150842
463	6.440615892
464	6.432824697
465	6.430159761
466	6.419835051
467	6.40955082
468	6.402045417
469	6.401203367
470	6.400257054
471	6.398772319
472	6.385621257
473	6.373001522
474	6.362507518
475	6.35566335
476	6.34550138
477	6.343845435
478	6.337734056
479	6.337126206
480	6.327054587
481	6.315358926
482	6.307735264
483	6.307165891
484	6.301962173
485	6.294233541
486	6.293453673
487	6.292903853
488	6.283511001
489	6.279309682
490	6.278402501
491	6.277888123
492	6.277309389
493	6.276633164
494	6.275890532
495	6.275422736
496	6.268117326
497	6.260293707
498	6.253064802
