iter	Passed	Remaining
0	11	11129
1	20	10232
2	25	8540
3	32	7995
4	38	7609
5	44	7401
6	49	7040
7	54	6812
8	59	6602
9	69	6913
10	79	7178
11	90	7419
12	95	7236
13	102	7185
14	108	7107
15	113	6971
16	119	6881
17	124	6792
18	130	6714
19	136	6678
20	141	6591
21	146	6503
22	153	6521
23	158	6446
24	171	6690
25	177	6633
26	182	6580
27	187	6497
28	194	6515
29	201	6513
30	207	6499
31	213	6463
32	219	6430
33	225	6408
34	230	6352
35	238	6393
36	246	6415
37	256	6506
38	263	6501
39	272	6533
40	282	6601
41	288	6573
42	297	6616
43	303	6585
44	308	6536
45	318	6602
46	327	6643
47	337	6694
48	345	6713
49	357	6786
50	366	6818
51	375	6851
52	387	6928
53	394	6910
54	399	6864
55	406	6857
56	417	6912
57	426	6928
58	431	6888
59	434	6812
60	439	6766
61	445	6742
62	452	6727
63	457	6688
64	462	6651
65	472	6687
66	478	6667
67	485	6654
68	490	6624
69	495	6586
70	503	6581
71	508	6549
72	513	6517
73	518	6485
74	524	6467
75	529	6437
76	534	6408
77	539	6378
78	550	6414
79	558	6421
80	571	6478
81	579	6487
82	593	6556
83	598	6530
84	603	6500
85	608	6472
86	615	6463
87	624	6470
88	629	6444
89	634	6415
90	639	6391
91	644	6362
92	658	6424
93	668	6447
94	681	6494
95	692	6517
96	700	6522
97	710	6543
98	715	6514
99	721	6491
100	726	6462
101	731	6435
102	735	6408
103	740	6382
104	745	6355
105	750	6333
106	755	6309
107	761	6287
108	771	6306
109	780	6313
110	785	6289
111	790	6265
112	795	6242
113	801	6227
114	806	6204
115	812	6194
116	817	6171
117	822	6147
118	827	6126
119	832	6105
120	839	6101
121	845	6086
122	850	6065
123	855	6044
124	863	6042
125	868	6021
126	872	6000
127	877	5980
128	882	5961
129	893	5980
130	900	5973
131	908	5975
132	921	6006
133	933	6030
134	942	6041
135	947	6020
136	952	6000
137	957	5983
138	962	5964
139	967	5945
140	973	5931
141	978	5912
142	983	5896
143	988	5876
144	993	5859
145	998	5843
146	1004	5829
147	1010	5815
148	1015	5800
149	1024	5806
150	1034	5816
151	1042	5816
152	1049	5812
153	1055	5800
154	1061	5785
155	1066	5768
156	1071	5751
157	1075	5733
158	1080	5715
159	1085	5697
160	1090	5681
161	1095	5665
162	1103	5667
163	1111	5664
164	1117	5657
165	1123	5646
166	1133	5654
