iter	RMSE
0	21.32237792
1	20.34680643
2	19.45787304
3	18.56418373
4	17.74484871
5	16.91796838
6	16.18851174
7	15.50948917
8	14.86508223
9	14.25256436
10	13.68104073
11	13.17317348
12	12.63241081
13	12.15992356
14	11.69177215
15	11.28484045
16	10.92350493
17	10.52867106
18	10.17645942
19	9.874643467
20	9.537656776
21	9.242396534
22	8.978068602
23	8.705349902
24	8.44023758
25	8.210729898
26	8.00046981
27	7.79764267
28	7.578610505
29	7.373490023
30	7.191860292
31	7.012153994
32	6.834471623
33	6.671172969
34	6.525209314
35	6.393511511
36	6.259022446
37	6.138398757
38	6.007634346
39	5.901185885
40	5.801132526
41	5.730251937
42	5.660288203
43	5.586603263
44	5.500612322
45	5.429292081
46	5.379047918
47	5.314642671
48	5.249856054
49	5.156641445
50	5.093897855
51	5.030544165
52	4.980853759
53	4.917463524
54	4.870367538
55	4.837021346
56	4.796920416
57	4.73097904
58	4.687989457
59	4.652568578
60	4.617634565
61	4.577451376
62	4.541565903
63	4.508703979
64	4.4804303
65	4.451983767
66	4.403995128
67	4.368741734
68	4.338740423
69	4.311556967
70	4.266639636
71	4.246103194
72	4.225102827
73	4.203945936
74	4.18828824
75	4.161084091
76	4.126647467
77	4.092803874
78	4.068446874
79	4.053950406
80	4.030647922
81	4.020608435
82	4.008367065
83	3.99437432
84	3.974497194
85	3.944842826
86	3.931299094
87	3.9116808
88	3.889888593
89	3.860947715
90	3.848041032
91	3.83739468
92	3.830212792
93	3.819484454
94	3.803929734
95	3.790232135
96	3.775249786
97	3.752214092
98	3.728061971
99	3.719944379
100	3.70408876
101	3.691571218
102	3.68288364
103	3.67201498
104	3.654109219
105	3.647679805
106	3.636956291
107	3.628445192
108	3.617772877
109	3.609456083
110	3.601749099
111	3.581573537
112	3.568223002
113	3.555646835
114	3.541974583
115	3.536785394
116	3.517971889
117	3.504814718
118	3.49584966
119	3.486441079
120	3.475381773
121	3.465236798
122	3.457220922
123	3.454602436
124	3.445995359
125	3.426015212
126	3.41918932
127	3.407162342
128	3.397608874
129	3.387324358
130	3.381688405
131	3.370198206
132	3.364210129
133	3.346800631
134	3.339416053
135	3.322033862
136	3.309968332
137	3.301392224
138	3.293568765
139	3.280426318
140	3.27505131
141	3.262474346
142	3.257270441
143	3.250448584
144	3.240085222
145	3.22372993
146	3.215032484
147	3.207962516
148	3.200882605
149	3.190640083
150	3.183110494
151	3.176995263
152	3.169329571
153	3.155200816
154	3.150324036
155	3.144412997
156	3.135305122
157	3.127552866
158	3.120938333
159	3.115563827
160	3.102329899
161	3.095361915
162	3.090085411
163	3.077859681
164	3.064920584
165	3.050626513
166	3.036165208
167	3.03043884
168	3.028041979
169	3.026164892
170	3.00976683
171	3.002354499
172	2.993469983
173	2.984094604
174	2.98196977
175	2.968409244
176	2.963959154
177	2.956641277
178	2.948941414
179	2.940054998
180	2.929003822
181	2.922767108
182	2.909813941
183	2.908024051
184	2.901815706
185	2.895345595
186	2.889278343
187	2.879966126
188	2.878184893
189	2.871280227
190	2.866708275
191	2.864288412
192	2.856395075
193	2.849320853
194	2.843404655
195	2.832600131
196	2.822039672
197	2.809650139
198	2.804213403
199	2.793768313
200	2.788313829
201	2.781498229
202	2.777948072
203	2.777110704
204	2.770994722
205	2.767916135
206	2.766495774
207	2.762162086
208	2.758392775
209	2.751927552
210	2.748857268
211	2.744589919
212	2.740010275
213	2.735019975
214	2.731676528
215	2.724881929
216	2.72414099
217	2.722969315
218	2.721847213
219	2.715455751
220	2.710239538
221	2.703943556
222	2.698003466
223	2.690337048
224	2.683777143
225	2.678823562
226	2.678137089
227	2.668866073
228	2.663828078
229	2.661685166
230	2.655287638
231	2.649249762
232	2.637234396
233	2.625308193
234	2.621815932
235	2.614505825
236	2.610503407
237	2.605308375
238	2.600999172
239	2.598688698
240	2.593003753
241	2.587032111
242	2.58337395
243	2.579404507
244	2.574303191
245	2.563623677
246	2.557385202
247	2.552860132
248	2.550189412
249	2.540262772
250	2.536097666
251	2.531702022
252	2.531131391
253	2.527784075
254	2.51839161
255	2.513201569
256	2.508492143
257	2.505431976
258	2.498151849
259	2.492408461
260	2.488554566
261	2.484555496
262	2.478102363
263	2.471157408
264	2.461874797
265	2.45544267
266	2.452821565
267	2.448603575
268	2.44809608
269	2.440907456
270	2.43671735
271	2.436219352
272	2.426796976
273	2.423966455
274	2.421512992
275	2.418288923
276	2.411917251
277	2.41135657
278	2.406057467
279	2.400834099
280	2.397512483
281	2.396593538
282	2.39586071
283	2.392891157
284	2.38944817
285	2.386189515
286	2.379359377
287	2.378756138
288	2.373587071
289	2.369363483
290	2.368715699
291	2.368252298
292	2.36190475
293	2.357310869
294	2.356868837
295	2.356352856
296	2.354150751
297	2.350179778
298	2.34118013
299	2.33713779
300	2.334531694
301	2.333092277
302	2.328368373
303	2.327873665
304	2.324976424
305	2.32261013
306	2.322198319
307	2.316973751
308	2.310873368
309	2.306957183
310	2.304265142
311	2.301032703
312	2.297660211
313	2.295044096
314	2.294555782
315	2.294122753
316	2.290713676
317	2.284399638
318	2.283921359
319	2.283488721
320	2.279524269
321	2.27646978
322	2.271822843
323	2.271273902
324	2.26600324
325	2.263517302
326	2.259190231
327	2.256356032
328	2.256013348
329	2.248330479
330	2.240599605
331	2.237051874
332	2.23380878
333	2.228040402
334	2.224025233
335	2.2219691
336	2.220681604
337	2.217874932
338	2.215314875
339	2.211455984
340	2.210655597
341	2.207096029
342	2.203768214
343	2.201378339
344	2.194903647
345	2.192203121
346	2.188723881
347	2.186287815
348	2.183813078
349	2.179067582
350	2.173572667
351	2.170970627
352	2.167454056
353	2.163680611
354	2.160701562
355	2.158118908
356	2.154103964
357	2.150602761
358	2.147987538
359	2.144772462
360	2.135543933
361	2.13303062
362	2.130820768
363	2.126891077
364	2.123673038
365	2.123018472
366	2.120339724
367	2.116591534
368	2.114587424
369	2.111953332
370	2.110305732
371	2.103772211
372	2.10257865
373	2.097722095
374	2.094173368
375	2.08883386
376	2.086899279
377	2.08391501
378	2.079640986
379	2.079341675
380	2.077611297
381	2.075038771
382	2.072866749
383	2.072554418
384	2.072142504
385	2.071877711
386	2.069992109
387	2.068741384
388	2.065058167
389	2.059665365
390	2.057330293
391	2.057083653
392	2.053959606
393	2.049556731
394	2.04759152
395	2.044297512
396	2.040945322
397	2.037539447
398	2.034231647
399	2.030904603
400	2.028034448
401	2.026217956
402	2.024875074
403	2.021173775
404	2.020205076
405	2.018683298
406	2.016681043
407	2.013454048
408	2.010746069
409	2.00863706
410	2.005502705
411	2.002857757
412	2.000635154
413	2.000399354
414	1.997023706
415	1.996800397
416	1.993622748
417	1.990253904
418	1.988855413
419	1.986715825
420	1.985066013
421	1.982561362
422	1.980427514
423	1.975578975
424	1.975262938
425	1.971656708
426	1.969273994
427	1.969152242
428	1.966763952
429	1.960129982
430	1.956893171
431	1.954917567
432	1.954754269
433	1.952343423
434	1.947900514
435	1.944953704
436	1.942864915
437	1.941025995
438	1.936753381
439	1.932419075
440	1.931172092
441	1.931056073
442	1.929566238
443	1.92941471
444	1.927934979
445	1.925426152
446	1.923805611
447	1.920928558
448	1.918459734
449	1.916185199
450	1.913204701
451	1.911260393
452	1.909451107
453	1.907854933
454	1.903459363
455	1.899697509
456	1.899555492
457	1.895960514
458	1.895852994
459	1.894943566
460	1.893422031
461	1.889526913
462	1.888479143
463	1.886596223
464	1.883648084
465	1.87752648
466	1.87410081
467	1.869449555
468	1.867859278
469	1.864050163
470	1.860173271
471	1.856531517
472	1.854189
473	1.850710071
474	1.84881497
475	1.846951924
476	1.846842391
477	1.843495659
478	1.840961885
479	1.838220814
480	1.834154489
481	1.83120033
482	1.8291758
483	1.825998676
484	1.82589954
485	1.825797646
486	1.823695428
487	1.82360209
488	1.821335783
