iter	Passed	Remaining
0	5	5107
1	7	3695
2	11	3700
3	14	3652
4	17	3573
5	21	3507
6	24	3524
7	28	3480
8	32	3554
9	35	3562
10	46	4152
11	52	4288
12	55	4249
13	63	4469
14	73	4796
15	80	4929
16	90	5257
17	99	5423
18	110	5696
19	113	5555
20	119	5590
21	122	5438
22	125	5321
23	128	5225
24	131	5130
25	134	5042
26	142	5126
27	147	5109
28	154	5159
29	157	5082
30	163	5110
31	171	5192
32	175	5141
33	178	5073
34	182	5024
35	185	4961
36	189	4923
37	193	4892
38	196	4835
39	199	4792
40	202	4745
41	205	4691
42	209	4668
43	212	4623
44	216	4593
45	220	4570
46	223	4527
47	226	4489
48	230	4467
49	236	4489
50	239	4451
51	242	4416
52	245	4388
53	248	4355
54	251	4324
55	255	4306
56	258	4280
57	261	4253
58	264	4225
59	270	4241
60	277	4277
61	286	4327
62	291	4331
63	294	4301
64	297	4272
65	300	4246
66	303	4220
67	306	4202
68	309	4173
69	312	4148
70	315	4122
71	318	4101
72	321	4076
73	323	4053
74	327	4039
75	330	4019
76	333	3998
77	336	3977
78	339	3955
79	342	3935
80	344	3914
81	351	3935
82	354	3917
83	359	3916
84	361	3896
85	365	3879
86	367	3861
87	370	3844
88	373	3826
89	376	3810
90	381	3812
91	388	3834
92	391	3818
93	394	3802
94	397	3782
95	400	3766
96	403	3757
97	407	3749
98	410	3733
99	420	3786
100	433	3858
101	437	3854
102	445	3876
103	449	3873
104	458	3910
105	461	3894
106	464	3880
107	469	3879
108	474	3880
109	477	3865
110	484	3883
111	489	3878
112	493	3874
113	500	3892
114	504	3881
115	508	3878
116	514	3885
117	523	3912
118	526	3899
119	530	3889
120	533	3875
121	538	3876
122	544	3883
123	547	3868
124	550	3856
125	554	3843
126	557	3830
127	560	3817
128	563	3804
129	567	3795
130	575	3815
131	583	3840
132	597	3894
133	601	3885
134	604	3872
135	607	3858
136	610	3847
137	614	3837
138	620	3841
139	623	3832
140	626	3818
141	629	3805
142	635	3810
143	641	3812
144	648	3824
145	654	3829
146	657	3815
147	660	3802
148	663	3789
149	666	3776
150	669	3764
151	672	3751
152	675	3739
153	683	3753
154	686	3740
155	689	3727
156	691	3715
157	697	3718
158	700	3706
159	703	3694
160	706	3683
161	709	3672
162	712	3659
163	715	3648
164	718	3637
165	721	3625
166	724	3615
167	731	3623
168	739	3637
169	743	3630
170	746	3619
171	749	3607
172	752	3597
173	756	3590
174	759	3579
175	763	3574
176	766	3566
177	769	3555
178	773	3547
179	776	3536
180	779	3527
181	782	3517
182	785	3506
183	788	3496
184	792	3493
185	798	3494
186	801	3483
187	804	3476
188	808	3469
189	811	3459
190	814	3449
191	817	3439
192	820	3431
193	823	3421
194	826	3413
195	829	3404
196	834	3400
197	837	3391
198	840	3381
199	843	3372
200	846	3363
201	849	3354
202	852	3347
203	856	3341
204	860	3338
205	863	3329
206	868	3325
207	874	3330
208	878	3324
209	881	3315
210	891	3333
211	896	3333
212	900	3326
213	903	3317
214	906	3308
215	909	3299
216	913	3297
217	919	3297
218	927	3307
219	932	3305
220	935	3297
221	938	3289
222	941	3281
223	944	3272
224	948	3265
225	951	3257
226	956	3257
227	965	3268
228	973	3277
229	980	3282
230	984	3277
231	987	3268
232	990	3260
233	993	3253
234	1002	3262
235	1005	3256
236	1009	3248
237	1012	3240
238	1015	3232
239	1018	3224
240	1021	3216
241	1024	3207
242	1027	3200
243	1030	3191
244	1035	3189
245	1040	3188
246	1055	3217
247	1059	3211
248	1062	3203
249	1066	3199
250	1069	3190
251	1072	3182
252	1075	3174
253	1078	3166
254	1081	3158
255	1087	3161
256	1094	3164
257	1097	3156
258	1101	3150
259	1104	3142
260	1108	3137
261	1111	3129
262	1121	3142
263	1127	3143
264	1130	3135
265	1134	3130
266	1137	3122
267	1140	3114
268	1143	3108
269	1147	3102
270	1150	3096
271	1153	3088
272	1156	3080
273	1159	3073
274	1162	3065
275	1165	3058
276	1173	3063
277	1177	3058
278	1181	3053
279	1184	3045
280	1189	3042
281	1193	3038
282	1198	3035
283	1200	3027
284	1203	3020
285	1210	3021
286	1213	3014
287	1219	3014
288	1222	3006
289	1230	3011
290	1236	3012
291	1242	3011
292	1245	3005
293	1248	2997
294	1251	2990
295	1254	2982
296	1257	2975
297	1260	2968
298	1263	2962
299	1266	2955
300	1270	2950
301	1273	2942
302	1276	2935
303	1279	2930
304	1287	2933
305	1290	2926
306	1293	2920
307	1296	2913
308	1299	2906
309	1302	2900
310	1311	2904
311	1319	2909
312	1324	2907
313	1327	2900
314	1331	2894
315	1337	2895
316	1340	2888
317	1347	2890
318	1353	2889
319	1360	2890
320	1364	2885
321	1367	2879
322	1371	2873
323	1382	2884
324	1387	2880
325	1395	2885
326	1398	2878
327	1401	2871
328	1404	2864
329	1409	2861
330	1412	2855
331	1415	2848
332	1419	2843
333	1422	2836
334	1426	2831
335	1429	2825
336	1432	2818
337	1435	2811
338	1438	2805
339	1442	2799
340	1444	2792
341	1447	2785
342	1450	2778
343	1453	2772
344	1457	2767
345	1460	2761
346	1464	2756
347	1468	2751
348	1471	2744
349	1474	2738
350	1477	2731
351	1480	2725
352	1483	2719
353	1487	2713
354	1489	2706
355	1493	2701
356	1496	2694
357	1499	2688
358	1502	2682
359	1505	2675
360	1509	2671
361	1511	2664
362	1514	2658
363	1518	2652
364	1521	2646
365	1526	2644
366	1529	2638
367	1532	2632
368	1535	2626
369	1539	2620
370	1542	2615
371	1545	2609
372	1548	2602
373	1551	2596
374	1554	2590
375	1557	2584
376	1563	2584
377	1571	2585
378	1574	2579
379	1577	2573
380	1580	2567
381	1587	2567
382	1595	2570
383	1599	2565
384	1604	2562
385	1610	2561
386	1614	2557
387	1619	2554
388	1625	2552
389	1628	2546
390	1631	2540
