iter	Passed	Remaining
0	2	2057
1	6	3094
2	9	3041
3	11	2922
4	14	2859
5	16	2812
6	19	2785
7	22	2748
8	25	2753
9	27	2720
10	33	3013
11	36	2984
12	39	2974
13	41	2935
14	44	2911
15	46	2874
16	49	2843
17	52	2862
18	55	2889
19	58	2866
20	61	2845
21	63	2824
22	66	2838
23	69	2834
24	72	2823
25	74	2803
26	77	2786
27	80	2794
28	86	2895
29	91	2961
30	96	3007
31	102	3105
32	111	3264
33	114	3240
34	116	3216
35	119	3195
36	125	3259
37	128	3250
38	130	3226
39	135	3262
40	139	3252
41	141	3230
42	144	3211
43	146	3190
44	150	3186
45	157	3275
46	162	3299
47	171	3404
48	174	3383
49	177	3363
50	179	3339
51	182	3327
52	185	3308
53	187	3289
54	190	3270
55	193	3254
56	195	3237
57	198	3220
58	200	3205
59	204	3199
60	206	3186
61	210	3180
62	212	3164
63	215	3151
64	218	3137
65	220	3123
66	223	3115
67	226	3101
68	231	3118
69	234	3113
70	237	3105
71	239	3092
72	242	3081
73	249	3128
74	256	3160
75	262	3193
76	270	3237
77	276	3264
78	280	3267
79	288	3317
80	294	3346
81	299	3351
82	302	3336
83	303	3308
84	305	3293
85	308	3279
86	311	3264
87	314	3260
88	320	3276
89	322	3262
90	325	3249
91	327	3236
92	330	3222
93	336	3242
94	340	3247
95	343	3233
96	346	3221
97	348	3209
98	351	3197
99	354	3186
100	356	3175
101	359	3162
102	361	3150
103	364	3144
104	368	3138
105	370	3127
106	373	3120
107	376	3110
108	379	3100
109	382	3090
110	385	3085
111	390	3094
112	392	3084
113	395	3074
114	401	3090
115	409	3120
116	415	3137
117	426	3190
118	433	3207
119	437	3210
120	440	3199
121	454	3267
122	459	3274
123	464	3283
124	473	3312
125	477	3313
126	483	3321
127	487	3320
128	494	3337
129	503	3370
130	509	3382
131	519	3418
132	525	3427
133	530	3428
134	535	3430
135	541	3439
136	548	3456
137	556	3474
138	564	3495
139	572	3519
140	578	3524
141	581	3511
142	583	3499
143	586	3489
144	589	3476
145	592	3465
146	595	3457
147	598	3444
148	601	3437
149	604	3425
150	606	3412
151	609	3400
152	616	3410
153	618	3399
154	621	3387
155	624	3379
156	627	3370
157	632	3369
158	635	3361
159	639	3356
160	641	3345
161	646	3343
162	649	3336
163	653	3329
164	655	3318
165	658	3307
166	662	3302
167	665	3295
168	668	3285
169	676	3301
170	683	3313
171	686	3305
172	695	3326
173	702	3334
174	706	3329
175	709	3321
176	711	3310
177	714	3299
178	717	3289
179	719	3279
180	722	3269
181	725	3258
182	727	3248
183	730	3237
184	737	3248
185	742	3249
186	749	3257
187	755	3261
188	759	3260
189	762	3250
190	764	3239
191	777	3273
192	781	3269
193	784	3258
194	786	3248
195	789	3238
196	791	3227
197	794	3217
198	796	3207
199	799	3197
200	801	3187
201	804	3177
202	806	3167
203	810	3163
204	813	3153
205	816	3146
206	818	3136
207	821	3127
208	824	3119
209	826	3110
210	830	3104
211	838	3115
212	841	3108
213	843	3099
214	846	3090
215	850	3085
216	852	3076
217	859	3082
218	866	3088
219	868	3080
220	872	3077
221	875	3068
222	877	3059
223	880	3050
224	890	3067
225	900	3083
226	903	3075
227	906	3069
228	914	3079
229	919	3078
230	922	3072
231	925	3063
232	928	3057
233	934	3057
234	940	3062
235	946	3065
236	950	3060
237	958	3069
238	964	3070
239	966	3061
240	969	3054
241	972	3046
242	975	3037
243	977	3029
244	980	3021
245	983	3013
246	986	3006
247	989	2999
248	991	2991
249	994	2982
250	997	2975
251	999	2967
252	1003	2962
253	1006	2954
254	1008	2946
255	1011	2938
256	1013	2930
257	1016	2922
258	1018	2914
259	1021	2906
260	1023	2898
261	1027	2893
262	1029	2886
263	1032	2878
264	1036	2873
265	1038	2866
266	1041	2858
267	1044	2851
268	1046	2844
269	1049	2836
270	1052	2830
271	1055	2824
272	1058	2818
273	1060	2810
274	1063	2803
275	1068	2802
276	1075	2806
277	1077	2799
278	1081	2793
279	1083	2786
280	1086	2779
281	1088	2772
282	1091	2765
283	1094	2759
284	1097	2752
285	1100	2746
286	1102	2739
287	1108	2741
288	1115	2743
289	1119	2741
290	1127	2746
291	1134	2750
292	1140	2751
293	1148	2756
294	1151	2752
295	1156	2749
296	1158	2742
297	1161	2735
298	1164	2729
299	1167	2723
300	1170	2717
301	1172	2710
302	1175	2703
303	1177	2696
304	1180	2689
305	1182	2682
306	1185	2675
307	1187	2668
308	1190	2662
309	1192	2655
310	1195	2648
311	1197	2641
312	1200	2634
313	1202	2628
314	1205	2621
315	1207	2614
316	1210	2607
317	1212	2601
318	1223	2611
319	1232	2618
320	1238	2620
321	1246	2624
322	1252	2625
323	1255	2618
324	1261	2621
325	1267	2620
326	1269	2613
327	1272	2607
328	1275	2601
329	1279	2596
330	1281	2590
331	1284	2584
332	1287	2579
333	1292	2576
334	1300	2582
335	1310	2589
336	1313	2584
337	1317	2579
338	1319	2573
339	1324	2571
340	1327	2565
341	1329	2558
342	1337	2562
343	1343	2562
344	1350	2564
345	1353	2558
346	1358	2556
347	1361	2550
348	1363	2543
349	1366	2536
350	1368	2530
351	1371	2524
352	1373	2518
353	1377	2513
354	1382	2512
355	1387	2510
356	1390	2505
357	1393	2499
358	1396	2493
359	1404	2496
360	1412	2500
361	1421	2505
362	1427	2505
363	1431	2501
364	1435	2496
365	1438	2492
366	1443	2489
367	1447	2486
368	1450	2480
369	1453	2475
370	1459	2474
371	1462	2468
372	1465	2463
373	1467	2456
374	1470	2450
375	1472	2444
376	1475	2438
377	1478	2432
378	1480	2425
379	1484	2421
380	1486	2415
381	1489	2409
382	1492	2403
383	1494	2397
384	1497	2392
385	1501	2388
386	1505	2383
387	1507	2377
388	1510	2372
389	1516	2372
390	1525	2375
391	1534	2379
392	1540	2380
393	1543	2374
394	1546	2368
395	1549	2363
396	1552	2357
397	1554	2351
398	1558	2347
399	1564	2346
400	1566	2340
401	1569	2334
402	1572	2329
403	1578	2328
404	1583	2325
405	1587	2322
406	1590	2317
407	1593	2311
408	1597	2307
409	1601	2304
410	1604	2299
411	1606	2293
412	1609	2287
413	1613	2284
414	1619	2282
415	1621	2276
416	1624	2270
417	1627	2265
418	1629	2259
419	1632	2253
420	1635	2249
421	1641	2248
422	1643	2242
423	1646	2236
424	1649	2231
425	1652	2226
426	1655	2221
427	1657	2215
428	1661	2210
429	1666	2209
430	1674	2210
431	1687	2218
432	1690	2213
433	1694	2209
434	1696	2203
435	1700	2199
436	1702	2193
437	1705	2188
438	1712	2187
439	1716	2184
440	1718	2178
441	1723	2176
442	1726	2170
443	1730	2166
444	1732	2161
445	1735	2155
446	1738	2150
447	1742	2146
448	1745	2141
449	1747	2136
450	1750	2131
451	1753	2125
452	1756	2120
453	1758	2115
454	1761	2109
455	1763	2104
456	1766	2098
457	1768	2093
458	1771	2087
459	1774	2082
460	1776	2077
461	1779	2072
462	1782	2066
463	1784	2061
464	1787	2056
465	1789	2050
466	1792	2045
467	1794	2040
468	1797	2035
469	1800	2030
470	1803	2025
471	1805	2020
472	1808	2014
473	1810	2009
474	1813	2004
475	1815	1999
476	1818	1993
477	1821	1989
478	1825	1985
479	1831	1984
480	1835	1980
481	1838	1975
482	1840	1970
483	1843	1965
484	1847	1962
485	1856	1963
486	1859	1958
487	1862	1953
488	1864	1948
489	1867	1943
490	1869	1938
491	1872	1933
492	1875	1929
493	1878	1923
494	1880	1918
495	1883	1913
496	1885	1908
497	1888	1903
498	1891	1898
499	1893	1893
500	1896	1888
501	1898	1883
502	1902	1880
503	1905	1875
504	1908	1870
505	1911	1866
506	1914	1861
507	1916	1856
508	1921	1853
509	1925	1849
510	1927	1844
511	1930	1839
512	1933	1835
513	1935	1830
514	1938	1825
515	1940	1820
516	1943	1816
517	1946	1811
518	1949	1806
519	1952	1802
520	1954	1797
521	1958	1792
522	1964	1792
523	1969	1788
524	1971	1783
525	1977	1782
526	1985	1781
527	1992	1780
528	1994	1775
529	2002	1775
530	2007	1772
531	2009	1767
532	2012	1763
533	2014	1758
534	2017	1753
535	2020	1749
536	2023	1744
537	2025	1739
538	2028	1734
539	2030	1729
540	2033	1725
541	2035	1720
542	2038	1715
543	2041	1711
544	2044	1706
545	2046	1701
546	2049	1697
547	2051	1692
548	2054	1687
549	2062	1687
550	2064	1682
551	2067	1678
552	2070	1673
553	2072	1668
554	2075	1664
555	2078	1659
556	2081	1655
557	2084	1650
558	2086	1646
559	2094	1645
560	2097	1640
561	2099	1636
562	2102	1631
563	2104	1627
564	2107	1622
565	2110	1618
566	2112	1613
567	2115	1609
568	2118	1604
569	2122	1601
570	2124	1596
571	2129	1593
572	2139	1594
573	2145	1592
574	2151	1589
575	2158	1588
576	2162	1585
577	2164	1580
578	2171	1579
579	2176	1576
580	2179	1571
581	2181	1566
582	2184	1562
583	2186	1557
584	2189	1553
585	2191	1548
586	2194	1543
587	2198	1540
588	2206	1539
589	2215	1539
590	2225	1540
591	2228	1535
592	2233	1532
593	2239	1530
594	2250	1531
595	2256	1529
596	2269	1531
597	2273	1528
598	2275	1523
599	2278	1519
600	2281	1514
601	2283	1510
602	2287	1505
603	2289	1501
604	2292	1496
605	2298	1494
606	2301	1489
607	2303	1485
608	2306	1481
609	2309	1476
610	2313	1472
611	2318	1469
612	2322	1466
613	2328	1463
614	2340	1465
615	2344	1461
616	2349	1458
617	2353	1454
618	2359	1452
619	2363	1448
620	2365	1443
621	2368	1439
622	2370	1434
623	2373	1430
624	2376	1425
625	2379	1421
626	2382	1417
627	2384	1412
628	2387	1408
629	2389	1403
630	2392	1398
631	2394	1394
632	2397	1390
633	2403	1387
634	2406	1383
635	2409	1378
636	2416	1377
637	2423	1375
638	2431	1373
639	2439	1372
640	2447	1370
641	2451	1367
642	2456	1364
643	2459	1359
644	2461	1354
645	2464	1350
646	2467	1346
647	2469	1341
648	2472	1337
649	2475	1332
650	2478	1328
651	2480	1324
652	2483	1319
653	2485	1315
654	2489	1311
655	2500	1311
656	2505	1308
657	2508	1303
658	2510	1299
659	2516	1296
660	2518	1291
661	2521	1287
662	2525	1283
663	2527	1279
664	2530	1274
665	2532	1270
666	2535	1265
667	2539	1261
668	2541	1257
669	2543	1252
670	2547	1249
671	2550	1245
672	2553	1240
673	2555	1236
674	2561	1233
675	2567	1230
676	2575	1228
677	2584	1227
678	2591	1224
679	2599	1223
680	2603	1219
681	2607	1215
682	2612	1212
683	2617	1209
684	2623	1206
685	2630	1203
686	2633	1199
687	2639	1196
688	2646	1194
689	2652	1191
690	2654	1187
691	2659	1183
692	2662	1179
693	2666	1175
694	2671	1172
695	2674	1168
696	2676	1163
697	2679	1159
698	2682	1155
699	2685	1150
700	2688	1146
701	2690	1142
702	2693	1137
703	2696	1133
704	2699	1129
705	2701	1125
706	2704	1120
707	2706	1116
