iter	RMSE
0	21.59955284
1	20.9591685
2	20.33515534
3	19.80922425
4	19.30688738
5	18.81532251
6	18.36475242
7	17.93459227
8	17.55469541
9	17.18889493
10	16.81143807
11	16.48752676
12	16.17510933
13	15.8985653
14	15.66469209
15	15.40659033
16	15.16818524
17	14.91891455
18	14.69813255
19	14.51969199
20	14.33672818
21	14.17323303
22	13.9988763
23	13.83475648
24	13.71016624
25	13.57127977
26	13.44711789
27	13.31533755
28	13.20236777
29	13.08923012
30	13.01765933
31	12.92555381
32	12.84199034
33	12.74613807
34	12.66363929
35	12.60745449
36	12.55190644
37	12.48608612
38	12.42238514
39	12.35900775
40	12.29321713
41	12.21962361
42	12.14387924
43	12.0764451
44	12.03320914
45	11.99417401
46	11.94401277
47	11.90175461
48	11.85466624
49	11.8041082
50	11.74986589
51	11.70091881
52	11.65658993
53	11.61658021
54	11.56181515
55	11.51834949
56	11.4850436
57	11.44670088
58	11.41295552
59	11.38427288
60	11.35321148
61	11.33578927
62	11.29746014
63	11.26291282
64	11.22794372
65	11.19458874
66	11.17190923
67	11.14834968
68	11.11517315
69	11.09340219
70	11.07361478
71	11.04487159
72	11.01381046
73	10.98192468
74	10.95832255
75	10.92859864
76	10.89942289
77	10.85684182
78	10.82761585
79	10.80182744
80	10.78725025
81	10.77577244
82	10.75288185
83	10.73096482
84	10.71127686
85	10.68827722
86	10.6683356
87	10.63594459
88	10.60908133
89	10.5938243
90	10.57536529
91	10.56482259
92	10.54631845
93	10.50673194
94	10.49053916
95	10.46550404
96	10.45035122
97	10.43651424
98	10.42192993
99	10.40802366
100	10.39638344
101	10.37656793
102	10.35363701
103	10.33248226
104	10.32179735
105	10.30971937
106	10.292362
107	10.26997236
108	10.25577439
109	10.2417979
110	10.22118215
111	10.19789153
112	10.17557814
113	10.161128
114	10.14793246
115	10.12757112
116	10.11463106
117	10.09408939
118	10.082186
119	10.05161261
120	10.03190671
121	10.01041277
122	9.997726577
123	9.983919508
124	9.964951419
125	9.946692707
126	9.933540539
127	9.901367343
128	9.873450172
129	9.858130235
130	9.834990336
131	9.808645838
132	9.786668461
133	9.760595359
134	9.739896827
135	9.721862926
136	9.706239626
137	9.694983315
138	9.669029493
139	9.65504576
140	9.640863809
141	9.625901368
142	9.612670279
143	9.58939168
144	9.549726669
145	9.537126089
146	9.519594464
147	9.503588844
148	9.494854372
149	9.472666551
150	9.447644839
151	9.432691547
152	9.413058441
153	9.390503422
154	9.383193904
155	9.353275136
156	9.334457081
157	9.307890616
158	9.289551822
159	9.274436961
160	9.252705422
161	9.234545055
162	9.218958354
163	9.1979855
164	9.178323328
165	9.163399237
166	9.147330898
167	9.131702315
168	9.10403825
169	9.089772839
170	9.071884615
171	9.064397673
172	9.042956792
173	9.024737718
174	9.011945583
175	8.999880036
176	8.979475451
177	8.964789747
178	8.958102442
179	8.94379193
180	8.918883429
181	8.903417727
182	8.888728686
183	8.864938946
184	8.844929147
185	8.829391082
186	8.818205453
187	8.801286487
188	8.78405424
189	8.766504813
190	8.748077885
191	8.738307808
192	8.719001684
193	8.714502281
194	8.706326234
195	8.704249941
196	8.692028178
197	8.674292919
198	8.663090567
199	8.648793298
200	8.638706007
201	8.620330318
202	8.610906703
203	8.59613447
204	8.58148493
205	8.572016905
206	8.550079955
207	8.532130242
208	8.527975584
209	8.51407984
210	8.509329207
211	8.493140525
212	8.490865453
213	8.486660087
214	8.467821647
215	8.456986795
216	8.446896389
217	8.427960435
218	8.418523189
219	8.412518295
220	8.403751816
221	8.392810833
222	8.376386922
223	8.357618524
224	8.34948922
225	8.347371064
226	8.334525542
227	8.332406018
228	8.328175155
229	8.315465178
230	8.300421733
231	8.289223941
232	8.279587028
233	8.270886853
234	8.262200106
235	8.246403265
236	8.234642574
237	8.221569903
238	8.209423684
239	8.190554063
240	8.17897653
241	8.170434111
242	8.153179719
243	8.143403406
244	8.134038114
245	8.122054199
246	8.120328642
247	8.109956703
248	8.095463111
249	8.07713198
250	8.070681323
251	8.056859957
252	8.041290344
253	8.038206579
254	8.020785105
255	8.01499375
256	8.005379833
257	7.999044188
258	7.989687928
259	7.972948524
260	7.957829034
261	7.956492474
262	7.945563534
263	7.943701632
264	7.927575652
265	7.917741979
266	7.901522809
267	7.882490784
268	7.864400593
269	7.852816044
270	7.845748696
271	7.829628889
272	7.820301546
273	7.801915902
274	7.793052784
275	7.783739925
276	7.776266625
277	7.766014157
278	7.755458261
279	7.74680774
280	7.741532954
281	7.729152702
282	7.720336255
283	7.714645423
284	7.705215905
285	7.703526666
286	7.695460921
287	7.680475434
288	7.669197813
289	7.658403018
290	7.651964043
291	7.646631814
292	7.636003212
293	7.634552119
294	7.630520322
295	7.614301564
296	7.608974162
297	7.592588885
298	7.588692055
299	7.58328697
300	7.573935665
301	7.566185361
302	7.555134718
303	7.551264299
304	7.541033982
305	7.528715728
306	7.524374994
307	7.512301031
308	7.510329743
309	7.501753239
310	7.491605689
311	7.479993282
312	7.473003066
313	7.466136556
314	7.457773075
315	7.447381853
316	7.431805109
317	7.425864605
318	7.415064637
319	7.413023271
320	7.405305449
321	7.401883761
322	7.386039299
323	7.384890295
324	7.379455486
325	7.372443948
326	7.362238593
327	7.355954361
328	7.350115115
329	7.346451138
330	7.33970822
331	7.331700644
332	7.320173037
333	7.310703958
334	7.304442538
335	7.292373513
336	7.283466415
337	7.278149815
338	7.275895583
339	7.265731034
340	7.256571498
341	7.248501986
342	7.244764923
343	7.243544715
344	7.234582475
345	7.221083364
346	7.213827751
347	7.200746551
348	7.199614749
349	7.188030993
350	7.186875366
351	7.177568199
352	7.172089401
353	7.163130197
354	7.154327899
355	7.142679705
356	7.131028802
357	7.126373096
358	7.12190811
359	7.112500635
360	7.103014701
361	7.092070119
362	7.084580087
363	7.075737291
364	7.073460196
365	7.063985263
366	7.056631307
367	7.044851401
368	7.035866544
369	7.028154584
370	7.021915878
371	7.014683732
372	7.007416773
373	6.996568361
374	6.98959543
375	6.983482593
376	6.97870459
377	6.969690635
378	6.96192886
379	6.960925194
380	6.95147073
381	6.946377429
382	6.94327995
383	6.933417586
384	6.92960969
385	6.921919003
386	6.914008592
387	6.905399373
388	6.897852469
389	6.888277604
390	6.87748691
391	6.870478487
392	6.861872708
393	6.853560032
394	6.84713703
395	6.836685962
396	6.827744523
397	6.814635911
398	6.806540689
399	6.799580134
400	6.79309089
401	6.790080525
402	6.785527104
403	6.780637006
404	6.772503714
405	6.765611974
406	6.764393685
407	6.752411031
408	6.748776183
409	6.74186616
410	6.730938996
411	6.728165691
412	6.723165349
413	6.72099118
414	6.711550298
415	6.708877712
416	6.700307822
417	6.6993515
418	6.691062335
419	6.683020463
420	6.675432748
421	6.66972803
422	6.660922167
423	6.654864678
424	6.653784407
425	6.646779792
426	6.645753545
427	6.63890435
428	6.63796731
429	6.630736348
430	6.628108834
431	6.626778812
432	6.619162921
433	6.617493694
434	6.616114202
435	6.603970732
436	6.597274311
437	6.596344204
438	6.591664547
439	6.580798665
440	6.579901803
441	6.578884118
442	6.577945559
443	6.572518215
444	6.563724042
445	6.556738545
446	6.55599457
447	6.547637009
448	6.542448107
449	6.533045716
450	6.529046393
451	6.519662579
452	6.506862178
453	6.498205569
454	6.497072693
455	6.496138631
456	6.490931171
457	6.48366227
458	6.479250334
459	6.478505789
460	6.475098289
461	6.465806796
462	6.46092872
463	6.454833861
464	6.450320194
465	6.44340305
466	6.438508934
467	6.429872212
468	6.423753485
469	6.418294885
470	6.414824136
471	6.410139167
472	6.40738594
473	6.401684785
474	6.395820828
475	6.390986743
476	6.386513674
477	6.379194718
478	6.371437288
479	6.363410268
480	6.358556045
481	6.353388862
482	6.346965773
483	6.338051233
484	6.333851697
485	6.326587078
486	6.318954371
487	6.310473659
488	6.305889733
489	6.298906279
490	6.29056881
491	6.284764454
492	6.27867788
493	6.272117088
494	6.265642368
495	6.26485999
496	6.257154616
497	6.251885912
498	6.247396772
499	6.246611143
500	6.238544412
501	6.234919872
502	6.230766055
503	6.220659438
504	6.21216904
505	6.206494175
506	6.197459462
507	6.189688951
508	6.18400928
509	6.172898196
510	6.16629781
511	6.159970544
512	6.159189204
513	6.150468768
514	6.14707379
515	6.14220434
516	6.141554707
517	6.137212944
518	6.127645067
519	6.12362937
520	6.12050256
521	6.112887185
522	6.106011746
523	6.101095398
524	6.095990331
525	6.095429331
526	6.089047748
527	6.087724694
528	6.083283485
529	6.077105071
530	6.072741047
531	6.069336258
532	6.065553036
533	6.064923987
534	6.064226893
535	6.057684008
536	6.052662488
537	6.046448797
538	6.041521137
539	6.038018385
540	6.032770278
541	6.027001564
542	6.026443279
543	6.019948724
544	6.011817031
545	6.005563696
546	5.998839808
547	5.99245283
548	5.987516686
549	5.978708922
550	5.973717875
551	5.968207364
552	5.962813543
553	5.958716088
554	5.958138799
555	5.952418673
556	5.947100392
557	5.939572699
558	5.932748764
559	5.931189013
560	5.926176385
561	5.925705722
562	5.922609739
563	5.920946684
564	5.917258481
565	5.913719631
566	5.912377475
567	5.902468762
568	5.897996939
569	5.89372114
570	5.886564954
571	5.878694404
572	5.871681844
573	5.867399393
574	5.858388499
575	5.852354891
576	5.849206788
577	5.845123593
578	5.842669288
579	5.836176178
580	5.835851919
581	5.828162122
582	5.827530313
583	5.819707729
584	5.811271792
585	5.810749273
586	5.807223193
587	5.800508322
588	5.792954549
589	5.792607071
590	5.785877997
591	5.780610709
592	5.773764344
593	5.76765587
594	5.763904476
595	5.760589956
596	5.75695948
597	5.756576264
