iter	Passed	Remaining
0	7	7721
1	9	4605
2	13	4425
3	16	4146
4	19	3866
5	22	3666
6	24	3535
7	27	3425
8	32	3586
9	37	3760
10	41	3693
11	44	3654
12	52	4009
13	55	3925
14	59	3919
15	62	3838
16	65	3764
17	74	4038
18	81	4193
19	88	4315
20	92	4310
21	99	4407
22	102	4373
23	107	4369
24	114	4478
25	123	4625
26	128	4631
27	137	4764
28	140	4692
29	142	4621
30	146	4572
31	149	4513
32	152	4459
33	161	4575
34	172	4760
35	175	4702
36	178	4646
37	181	4591
38	184	4536
39	187	4492
40	190	4461
41	193	4424
42	199	4435
43	202	4405
44	211	4493
45	216	4483
46	222	4502
47	225	4474
48	229	4459
49	235	4469
50	239	4452
51	249	4539
52	251	4502
53	254	4460
54	257	4432
55	260	4396
56	263	4357
57	266	4320
58	269	4293
59	273	4281
60	276	4257
61	280	4244
62	283	4212
63	287	4198
64	291	4188
65	296	4189
66	300	4178
67	303	4158
68	306	4130
69	308	4103
70	312	4094
71	315	4060
72	319	4059
73	322	4036
74	325	4013
75	328	3996
76	331	3973
77	334	3950
78	337	3937
79	341	3922
80	346	3933
81	353	3956
82	365	4034
83	368	4016
84	371	3994
85	373	3973
86	377	3960
87	379	3937
88	383	3920
89	385	3901
90	388	3880
91	396	3908
92	403	3933
93	415	4009
94	420	4002
95	422	3983
96	425	3962
97	428	3943
98	431	3927
99	434	3908
100	436	3889
101	439	3871
102	442	3852
103	445	3838
104	448	3824
105	456	3847
106	458	3830
107	461	3815
108	464	3799
109	467	3783
110	470	3767
111	473	3751
112	476	3739
113	479	3723
114	482	3711
115	485	3702
116	489	3691
117	492	3683
118	495	3669
119	498	3656
120	501	3642
121	504	3627
122	507	3615
123	509	3602
124	512	3588
125	515	3574
126	518	3561
127	520	3547
128	523	3533
129	526	3520
130	528	3507
131	531	3494
132	533	3480
133	537	3471
134	540	3463
135	544	3457
136	548	3454
137	551	3444
138	554	3432
139	556	3421
140	559	3410
141	562	3399
142	565	3387
143	568	3380
144	571	3370
145	574	3359
146	577	3349
147	580	3341
148	583	3331
149	591	3353
150	596	3355
151	604	3371
152	608	3367
153	610	3356
154	613	3346
155	616	3335
156	619	3324
157	624	3326
158	629	3327
159	631	3317
160	635	3310
161	637	3300
162	646	3321
163	653	3332
164	661	3348
165	668	3361
166	676	3374
167	684	3391
168	692	3405
169	695	3397
170	702	3406
171	712	3429
172	719	3440
173	726	3450
174	729	3439
175	732	3429
176	735	3419
177	740	3417
178	746	3424
179	757	3448
180	759	3437
181	762	3425
182	768	3430
183	771	3419
184	773	3408
185	779	3409
186	781	3399
187	784	3389
188	788	3382
189	791	3374
190	795	3368
191	798	3360
192	801	3350
193	804	3340
194	806	3330
195	810	3323
196	813	3315
197	816	3307
198	820	3300
199	827	3308
200	829	3298
201	833	3291
202	835	3281
203	838	3272
204	841	3261
205	843	3252
206	846	3242
207	848	3232
208	853	3229
209	856	3222
210	859	3213
211	862	3204
212	865	3196
213	871	3199
214	873	3189
215	878	3189
216	881	3179
217	883	3170
218	886	3160
219	888	3151
220	891	3142
221	894	3133
222	897	3125
223	899	3116
224	902	3107
225	907	3106
226	914	3113
227	917	3107
228	923	3110
229	932	3122
230	938	3124
231	945	3128
232	949	3124
233	952	3118
234	955	3109
235	960	3108
236	966	3110
237	968	3101
238	971	3093
239	974	3084
240	977	3078
241	980	3070
242	982	3062
243	985	3054
244	988	3046
245	991	3037
246	993	3029
247	996	3020
248	998	3012
249	1001	3003
250	1004	2996
251	1006	2988
252	1010	2982
253	1013	2976
254	1015	2968
255	1019	2962
256	1021	2954
257	1025	2948
258	1028	2941
259	1031	2935
260	1034	2927
261	1036	2920
262	1039	2913
263	1042	2905
264	1044	2898
265	1048	2892
266	1051	2886
267	1056	2884
268	1058	2877
269	1061	2870
270	1064	2862
271	1066	2855
272	1069	2847
273	1078	2857
274	1084	2859
275	1090	2860
276	1093	2854
277	1098	2854
278	1102	2850
279	1105	2843
280	1108	2837
281	1112	2831
282	1115	2824
283	1121	2826
284	1126	2825
285	1131	2824
286	1134	2818
287	1137	2810
288	1139	2804
289	1147	2809
290	1152	2807
291	1154	2799
292	1157	2792
293	1160	2785
294	1163	2780
295	1169	2781
296	1175	2782
297	1183	2787
298	1191	2793
299	1197	2795
300	1200	2788
301	1207	2790
302	1211	2785
303	1214	2780
304	1221	2783
305	1225	2780
306	1230	2777
307	1233	2770
308	1235	2763
309	1238	2757
310	1242	2753
311	1245	2746
312	1248	2739
313	1250	2732
314	1253	2726
315	1256	2719
316	1259	2713
317	1262	2706
318	1264	2699
319	1267	2693
320	1269	2686
321	1274	2682
322	1277	2676
323	1279	2670
324	1283	2665
325	1285	2658
326	1288	2652
327	1291	2645
328	1293	2638
329	1296	2632
330	1299	2625
331	1302	2619
332	1304	2613
333	1307	2607
334	1310	2601
335	1312	2594
336	1315	2587
337	1318	2581
338	1320	2575
339	1326	2574
340	1328	2567
341	1331	2561
342	1333	2554
343	1336	2548
344	1339	2542
345	1341	2536
346	1352	2544
347	1362	2552
348	1369	2554
349	1372	2548
350	1374	2542
351	1377	2536
352	1380	2529
353	1383	2524
354	1386	2518
355	1388	2512
356	1391	2506
357	1397	2506
358	1400	2501
359	1406	2500
360	1410	2496
361	1416	2497
362	1421	2494
363	1424	2488
364	1431	2490
365	1441	2497
366	1451	2503
367	1454	2498
368	1461	2498
369	1466	2496
370	1468	2490
371	1471	2484
372	1474	2478
373	1477	2472
374	1480	2467
375	1483	2461
376	1486	2455
377	1488	2449
378	1491	2443
379	1494	2437
380	1496	2431
381	1499	2425
382	1502	2419
383	1504	2413
384	1512	2415
385	1515	2409
386	1519	2406
387	1522	2401
388	1524	2395
389	1528	2390
390	1531	2386
391	1535	2380
392	1538	2375
393	1540	2369
394	1543	2363
395	1546	2358
396	1549	2353
397	1553	2349
398	1557	2345
399	1559	2339
400	1562	2334
401	1565	2328
402	1568	2323
403	1572	2319
404	1574	2313
405	1577	2307
406	1580	2302
407	1582	2296
408	1585	2290
409	1588	2285
410	1590	2279
411	1596	2278
412	1602	2277
413	1612	2282
414	1615	2277
415	1618	2271
416	1620	2266
417	1623	2260
418	1626	2255
419	1629	2249
420	1631	2243
421	1634	2238
422	1636	2232
423	1639	2227
424	1643	2223
425	1646	2218
426	1650	2214
427	1653	2209
428	1655	2203
429	1658	2198
430	1664	2197
431	1668	2193
432	1671	2188
433	1677	2187
434	1685	2189
435	1692	2189
436	1699	2189
437	1704	2186
438	1712	2187
439	1716	2184
440	1723	2184
441	1730	2184
442	1736	2183
443	1744	2184
444	1749	2181
445	1751	2176
446	1759	2176
447	1764	2173
448	1768	2169
449	1774	2168
450	1777	2163
451	1780	2158
452	1783	2153
453	1786	2148
454	1792	2146
455	1801	2148
456	1804	2143
457	1808	2140
458	1817	2142
459	1824	2142
460	1832	2142
461	1835	2136
462	1841	2136
463	1850	2138
464	1854	2133
465	1857	2129
466	1865	2129
467	1874	2130
468	1879	2128
469	1884	2125
470	1890	2123
471	1893	2118
472	1896	2112
473	1899	2107
474	1905	2105
475	1911	2104
476	1914	2099
477	1918	2094
478	1921	2089
479	1928	2089
480	1931	2084
481	1935	2079
482	1938	2074
483	1940	2069
484	1945	2065
485	1947	2060
486	1950	2054
487	1956	2052
488	1965	2053
489	1971	2051
490	1978	2050
491	1984	2049
492	1991	2047
493	1994	2042
494	1997	2037
495	1999	2032
496	2007	2031
497	2010	2026
498	2014	2023
499	2017	2017
500	2020	2012
501	2023	2007
502	2026	2002
503	2029	1997
504	2032	1992
505	2037	1988
506	2039	1983
507	2042	1978
508	2046	1974
509	2054	1974
510	2059	1971
511	2065	1968
512	2067	1963
513	2070	1957
514	2073	1952
515	2075	1946
516	2078	1941
517	2080	1936
518	2083	1930
519	2089	1928
520	2094	1925
521	2100	1923
522	2105	1920
523	2111	1917
524	2115	1913
525	2118	1908
526	2120	1903
527	2123	1898
528	2126	1893
529	2130	1889
530	2134	1885
531	2140	1882
532	2144	1879
533	2147	1873
534	2150	1868
535	2154	1864
536	2156	1859
537	2165	1859
538	2172	1858
539	2177	1854
540	2180	1849
541	2183	1844
542	2186	1840
543	2194	1839
544	2199	1836
545	2204	1833
546	2214	1834
547	2222	1833
548	2226	1829
549	2229	1824
550	2232	1819
551	2238	1816
552	2240	1811
553	2243	1806
554	2247	1801
555	2249	1796
556	2253	1791
557	2256	1787
558	2258	1782
559	2262	1777
560	2264	1772
561	2267	1767
562	2270	1762
563	2273	1757
564	2275	1752
565	2278	1747
566	2281	1741
567	2283	1736
568	2286	1731
569	2289	1726
570	2291	1721
571	2294	1717
572	2299	1713
573	2303	1709
574	2307	1705
575	2310	1700
576	2313	1695
577	2316	1690
578	2318	1686
579	2321	1681
580	2324	1676
581	2327	1671
582	2329	1666
583	2332	1661
584	2334	1656
585	2337	1651
586	2341	1647
587	2344	1642
588	2347	1637
589	2350	1633
590	2352	1628
591	2355	1623
592	2358	1618
593	2361	1614
594	2364	1609
595	2366	1604
596	2369	1599
597	2372	1594
598	2374	1589
599	2377	1584
600	2379	1580
601	2382	1575
602	2385	1570
603	2388	1565
604	2390	1560
605	2393	1556
606	2396	1551
607	2399	1546
608	2401	1542
609	2404	1537
610	2408	1533
611	2411	1528
612	2413	1523
613	2416	1519
614	2418	1514
615	2421	1509
616	2424	1504
617	2427	1500
618	2429	1495
619	2432	1490
620	2435	1486
621	2437	1481
622	2440	1476
623	2443	1472
624	2445	1467
625	2448	1463
626	2452	1458
627	2455	1454
628	2457	1449
629	2461	1445
630	2463	1440
631	2471	1438
632	2473	1434
633	2483	1433
634	2486	1429
635	2489	1424
636	2491	1420
637	2494	1415
638	2497	1411
639	2500	1406
640	2502	1401
641	2505	1397
642	2508	1392
643	2510	1388
644	2513	1383
645	2516	1378
646	2518	1374
647	2526	1372
648	2529	1368
649	2532	1363
650	2535	1359
651	2538	1355
652	2543	1351
653	2545	1346
654	2548	1342
655	2551	1338
656	2554	1333
