iter	Passed	Remaining
0	2	2746
1	6	3231
2	8	2883
3	10	2708
4	12	2565
5	17	2885
6	20	2919
7	22	2801
8	24	2697
9	26	2622
10	28	2559
11	30	2516
12	32	2466
13	34	2431
14	36	2398
15	38	2375
16	44	2567
17	46	2532
18	48	2500
19	62	3055
20	65	3036
21	67	2987
22	70	2983
23	72	2940
24	74	2907
25	76	2869
26	78	2833
27	80	2800
28	82	2776
29	85	2769
30	87	2741
31	89	2712
32	91	2691
33	94	2674
34	96	2651
35	98	2631
36	100	2610
37	102	2589
38	104	2571
39	109	2620
40	117	2746
41	120	2749
42	123	2739
43	126	2744
44	128	2724
45	130	2702
46	135	2738
47	138	2738
48	140	2722
49	142	2706
50	144	2687
51	148	2700
52	150	2692
53	154	2702
54	162	2791
55	167	2826
56	169	2810
57	172	2798
58	174	2781
59	176	2772
60	187	2878
61	189	2860
62	191	2844
63	193	2826
64	197	2837
65	199	2821
66	201	2805
67	203	2794
68	209	2827
69	214	2843
70	216	2829
71	218	2813
72	220	2799
73	222	2784
74	224	2770
75	226	2754
76	228	2742
77	230	2729
78	233	2716
79	235	2711
80	240	2728
81	243	2721
82	245	2707
83	247	2698
84	249	2687
85	251	2675
86	253	2663
87	257	2668
88	266	2726
89	275	2781
90	279	2792
91	283	2793
92	284	2779
93	287	2767
94	289	2754
95	291	2741
96	293	2728
97	295	2722
98	297	2709
99	300	2706
100	302	2695
101	307	2705
102	309	2693
103	311	2681
104	313	2671
105	315	2662
106	317	2650
107	319	2640
108	321	2630
109	326	2637
110	328	2627
111	330	2618
112	332	2607
113	334	2597
114	336	2586
115	339	2590
116	341	2580
117	344	2571
118	345	2561
119	347	2551
120	350	2546
121	352	2536
122	355	2534
123	358	2529
124	360	2520
125	362	2511
126	364	2503
127	366	2494
128	368	2486
129	370	2479
130	372	2470
131	374	2461
132	376	2453
133	378	2444
134	380	2435
135	382	2427
136	384	2419
137	386	2415
138	388	2408
139	390	2401
140	392	2393
141	395	2387
142	397	2379
143	399	2372
144	401	2365
145	403	2358
146	405	2350
147	409	2358
148	411	2350
149	413	2343
150	415	2338
151	418	2332
152	420	2326
153	422	2319
154	424	2313
155	426	2306
156	428	2299
157	430	2292
158	432	2286
159	434	2282
160	437	2278
161	439	2271
162	441	2266
163	443	2259
164	445	2253
165	447	2246
166	449	2240
167	451	2234
168	453	2228
169	455	2222
170	457	2217
171	459	2211
172	461	2205
173	463	2200
174	465	2194
175	468	2192
176	472	2197
177	474	2191
178	476	2185
179	478	2181
180	481	2178
181	483	2172
182	485	2166
183	490	2177
184	497	2191
185	503	2205
186	505	2199
187	508	2194
188	510	2189
189	512	2183
190	514	2177
191	516	2172
192	518	2166
193	520	2160
194	526	2172
195	534	2194
196	537	2189
197	540	2187
198	542	2182
199	544	2176
200	546	2171
201	548	2165
202	550	2161
203	552	2155
204	554	2150
205	556	2144
206	558	2139
207	561	2136
208	567	2146
209	575	2163
210	581	2173
211	585	2176
212	587	2172
213	589	2166
214	596	2178
215	600	2178
216	602	2174
217	604	2169
218	606	2164
219	608	2158
220	611	2154
221	613	2149
222	615	2143
223	617	2138
224	619	2133
225	621	2127
226	623	2122
227	625	2117
228	627	2112
229	634	2123
230	639	2129
231	642	2125
232	645	2126
233	647	2121
234	649	2115
235	657	2127
236	662	2133
237	667	2136
238	670	2134
239	672	2128
240	674	2124
241	676	2119
242	685	2134
243	687	2129
244	689	2124
245	691	2119
246	693	2114
247	695	2108
248	701	2117
249	709	2129
250	711	2123
251	713	2118
252	716	2114
253	718	2109
254	720	2106
255	723	2103
256	725	2098
257	727	2092
258	729	2087
259	732	2083
260	734	2078
261	736	2075
262	738	2070
263	746	2082
264	749	2078
265	753	2079
266	755	2074
267	761	2080
268	769	2091
269	775	2097
270	778	2094
271	781	2091
272	783	2087
273	785	2082
274	787	2077
275	795	2087
276	799	2087
277	805	2090
278	808	2089
279	810	2085
280	812	2080
281	815	2075
282	818	2074
283	828	2087
284	832	2089
285	839	2094
286	845	2099
287	851	2104
288	853	2099
289	855	2095
290	859	2094
291	861	2089
292	866	2089
293	868	2084
294	872	2084
295	876	2083
296	878	2078
297	880	2073
298	882	2068
299	884	2062
300	886	2057
301	894	2067
302	896	2062
303	898	2057
304	901	2054
305	903	2048
306	905	2044
307	908	2041
308	912	2041
309	914	2036
310	916	2030
311	919	2026
312	921	2022
313	929	2031
314	935	2033
315	940	2035
316	945	2036
317	952	2043
318	958	2046
319	960	2042
320	968	2049
321	973	2050
322	977	2049
323	980	2045
324	983	2041
325	985	2036
326	987	2032
327	989	2026
328	991	2021
329	993	2017
330	995	2012
331	997	2007
332	999	2002
333	1001	1997
334	1007	2000
335	1011	1998
336	1015	1997
337	1018	1995
338	1020	1990
339	1023	1987
340	1026	1984
341	1028	1979
342	1030	1974
343	1032	1969
344	1035	1965
345	1037	1961
346	1039	1956
347	1041	1951
348	1044	1947
349	1046	1942
350	1048	1937
351	1050	1932
352	1052	1928
353	1058	1931
354	1061	1928
355	1063	1923
356	1065	1918
357	1067	1914
358	1072	1914
359	1074	1910
360	1076	1905
361	1078	1900
362	1080	1895
363	1087	1900
364	1091	1899
365	1096	1898
366	1103	1903
367	1108	1903
368	1111	1901
369	1113	1896
370	1115	1891
371	1117	1886
372	1119	1882
373	1122	1878
374	1124	1873
375	1126	1869
376	1128	1865
377	1134	1867
378	1140	1869
379	1142	1864
380	1144	1859
381	1146	1855
382	1148	1850
383	1151	1846
384	1153	1841
385	1155	1837
386	1157	1832
387	1161	1832
388	1163	1827
389	1165	1823
390	1167	1818
391	1169	1814
392	1171	1809
393	1173	1805
394	1176	1801
395	1178	1797
396	1184	1798
397	1186	1794
398	1188	1790
399	1190	1786
400	1195	1786
401	1201	1786
402	1205	1785
403	1207	1781
404	1209	1777
405	1211	1772
406	1220	1778
407	1225	1778
408	1228	1775
409	1231	1771
410	1233	1767
411	1235	1762
412	1237	1758
413	1239	1753
414	1241	1749
415	1244	1747
416	1246	1743
417	1249	1739
418	1255	1740
419	1257	1736
420	1259	1732
421	1261	1727
422	1263	1723
423	1265	1719
424	1267	1714
425	1269	1710
426	1272	1707
427	1274	1703
428	1276	1698
429	1279	1696
430	1281	1692
431	1283	1688
432	1285	1683
433	1287	1679
434	1289	1675
435	1291	1671
436	1293	1666
437	1299	1667
438	1313	1677
439	1317	1676
440	1326	1681
441	1330	1679
442	1338	1683
443	1348	1689
444	1353	1687
445	1357	1686
446	1360	1683
447	1366	1684
448	1372	1684
449	1379	1685
450	1387	1689
451	1395	1691
452	1399	1690
453	1403	1688
454	1409	1688
455	1413	1685
456	1415	1681
457	1418	1678
458	1420	1674
459	1422	1669
460	1425	1666
461	1433	1669
462	1438	1668
463	1440	1664
464	1443	1660
465	1448	1659
466	1454	1659
467	1459	1658
468	1461	1654
469	1463	1650
470	1465	1645
471	1467	1641
472	1469	1637
473	1471	1632
474	1474	1629
475	1476	1625
476	1478	1620
477	1480	1616
478	1482	1612
479	1484	1608
480	1486	1603
481	1492	1604
482	1498	1603
483	1504	1604
484	1507	1601
485	1510	1597
486	1516	1597
487	1522	1597
488	1524	1593
489	1526	1589
490	1528	1584
491	1530	1580
492	1533	1576
493	1535	1572
494	1539	1570
495	1543	1568
496	1551	1569
497	1556	1569
498	1565	1571
499	1570	1570
500	1572	1566
501	1574	1562
502	1576	1558
503	1578	1553
504	1582	1551
505	1587	1549
506	1589	1545
507	1591	1541
508	1593	1537
509	1596	1534
510	1598	1529
511	1600	1525
512	1606	1525
513	1608	1521
514	1614	1520
515	1621	1520
516	1624	1518
517	1627	1514
518	1629	1509
519	1631	1505
520	1633	1501
521	1635	1497
522	1637	1493
523	1639	1489
524	1641	1485
525	1643	1481
526	1645	1477
527	1649	1474
528	1651	1470
529	1653	1466
530	1661	1467
531	1663	1463
532	1665	1459
533	1667	1455
534	1669	1451
535	1676	1450
536	1683	1451
537	1689	1450
538	1695	1449
539	1697	1445
540	1700	1443
541	1703	1439
542	1705	1435
543	1707	1431
544	1709	1427
545	1711	1423
546	1713	1419
547	1717	1417
548	1719	1412
549	1721	1408
550	1723	1404
551	1725	1400
552	1727	1396
553	1732	1394
554	1734	1390
555	1736	1386
556	1738	1382
557	1744	1381
558	1748	1379
559	1750	1375
560	1752	1371
561	1754	1367
562	1756	1363
563	1758	1359
564	1763	1357
565	1765	1353
566	1767	1349
567	1769	1345
568	1771	1341
569	1773	1338
570	1775	1334
571	1777	1330
572	1779	1326
573	1781	1322
574	1783	1318
575	1785	1314
576	1787	1310
577	1791	1307
578	1793	1303
579	1795	1299
580	1797	1296
581	1799	1292
582	1801	1288
583	1803	1284
584	1805	1280
585	1806	1276
586	1809	1272
587	1811	1268
588	1812	1265
589	1814	1261
590	1817	1257
591	1819	1254
592	1821	1250
593	1823	1246
594	1825	1242
595	1827	1239
596	1829	1235
597	1831	1231
598	1833	1227
599	1836	1224
600	1838	1220
601	1840	1216
602	1842	1212
603	1846	1210
604	1848	1207
605	1851	1203
606	1852	1199
607	1855	1196
608	1857	1192
609	1859	1188
610	1861	1185
611	1863	1181
612	1865	1177
613	1868	1174
614	1870	1170
615	1877	1170
616	1879	1166
617	1881	1162
618	1885	1160
619	1890	1158
620	1897	1157
621	1900	1154
622	1904	1152
