iter	RMSE
0	21.63472696
1	20.97788468
2	20.38936661
3	19.81528011
4	19.22813109
5	18.76079247
6	18.27779505
7	17.87508269
8	17.50918678
9	17.11661308
10	16.73754732
11	16.37443462
12	16.09545423
13	15.7895095
14	15.55948602
15	15.34901975
16	15.10291128
17	14.90745997
18	14.71225232
19	14.5030015
20	14.33517438
21	14.16222989
22	13.97524523
23	13.8471492
24	13.70057407
25	13.57561131
26	13.4807958
27	13.3554048
28	13.236432
29	13.14211191
30	13.0377367
31	12.95134229
32	12.85333907
33	12.76679749
34	12.68796785
35	12.61969069
36	12.55743869
37	12.48355679
38	12.41908026
39	12.3207376
40	12.25049531
41	12.1935126
42	12.13433325
43	12.07558985
44	12.03737378
45	12.00602853
46	11.96510403
47	11.92466844
48	11.88577913
49	11.85309997
50	11.80605033
51	11.77483406
52	11.737586
53	11.71051348
54	11.67584088
55	11.64122684
56	11.59483706
57	11.55823024
58	11.5281954
59	11.46681978
60	11.42558951
61	11.38415483
62	11.34722677
63	11.31642067
64	11.28831798
65	11.26580814
66	11.24000415
67	11.22048672
68	11.19475912
69	11.15979698
70	11.14545941
71	11.1260352
72	11.08979446
73	11.06708542
74	11.04386912
75	11.00970414
76	10.98885809
77	10.95718379
78	10.92496433
79	10.9065291
80	10.87915004
81	10.85831934
82	10.84638337
83	10.82778858
84	10.80891599
85	10.78900346
86	10.77237419
87	10.73866286
88	10.70380971
89	10.684919
90	10.66364476
91	10.6359297
92	10.60228156
93	10.56810224
94	10.54907978
95	10.53281928
96	10.50028286
97	10.47147832
98	10.45089976
99	10.43835152
100	10.41219261
101	10.38340284
102	10.36696311
103	10.34770111
104	10.33218715
105	10.32290069
106	10.30936794
107	10.28923758
108	10.2572802
109	10.24481814
110	10.22878809
111	10.20998976
112	10.18850712
113	10.16045756
114	10.1456274
115	10.12841384
116	10.10831773
117	10.0765286
118	10.04597378
119	10.0300883
120	9.999047233
121	9.98238261
122	9.969704835
123	9.9529136
124	9.936948645
125	9.913644883
126	9.885172763
127	9.867911881
128	9.856163871
129	9.834468909
130	9.816391439
131	9.791029027
132	9.775209463
133	9.767336291
134	9.7502207
135	9.731188267
136	9.713832159
137	9.6848966
138	9.668869233
139	9.655100627
140	9.63117899
141	9.613335961
142	9.585146363
143	9.544366016
144	9.531279996
145	9.510988416
146	9.498602814
147	9.464602152
148	9.445858558
149	9.432682307
150	9.409198841
151	9.391132194
152	9.369683833
153	9.348935007
154	9.332257698
155	9.314969115
156	9.296938492
157	9.276850507
158	9.2593166
159	9.250810599
160	9.223462969
161	9.194186887
162	9.168149731
163	9.146248971
164	9.129198463
165	9.112072471
166	9.102388011
167	9.07753391
168	9.057855651
169	9.04875144
170	9.024795495
171	9.015562474
172	8.995677065
173	8.981113564
174	8.955680813
175	8.945954099
176	8.934559175
177	8.920148478
178	8.898413408
179	8.890304015
180	8.870060431
181	8.855718138
182	8.845838396
183	8.829623352
184	8.807573385
185	8.794380875
186	8.785280025
187	8.770803
188	8.752399366
189	8.747461988
190	8.733810631
191	8.719681868
192	8.700241718
193	8.675131593
194	8.66355799
195	8.660511644
196	8.644115678
197	8.629662159
198	8.615896675
199	8.596614264
200	8.579485143
201	8.576610166
202	8.561469637
203	8.554742933
204	8.543790465
205	8.525411876
206	8.51570562
207	8.499118338
208	8.486777865
209	8.475935077
210	8.473658229
211	8.460896936
212	8.448499937
213	8.441858569
214	8.429228095
215	8.42730218
216	8.425168721
217	8.406905764
218	8.394643842
219	8.393163704
220	8.381084192
221	8.373828341
222	8.359811029
223	8.347214314
224	8.326693698
225	8.318846305
226	8.304958546
227	8.291425686
228	8.284164598
229	8.274896315
230	8.27217175
231	8.259833468
232	8.258441205
233	8.247556433
234	8.23283399
235	8.231635646
236	8.213845187
237	8.197668296
238	8.18065014
239	8.164185971
240	8.146865359
241	8.141615591
242	8.140091979
243	8.138384236
244	8.123143067
245	8.113137174
246	8.099259642
247	8.083321846
248	8.081196978
249	8.067154873
250	8.057155515
251	8.03888133
252	8.025188812
253	8.018234463
254	8.008554272
255	7.994665381
256	7.984691658
257	7.968034329
258	7.955245034
259	7.953648907
260	7.938876228
261	7.937456917
262	7.917503073
263	7.907385605
264	7.892695248
265	7.88459467
266	7.870232597
267	7.853529498
268	7.840442028
269	7.831208037
270	7.821388261
271	7.810926307
272	7.797160374
273	7.789160491
274	7.773393143
275	7.766785903
276	7.76547563
277	7.75210026
278	7.741533711
279	7.72666897
280	7.711454784
281	7.696533785
282	7.691337099
283	7.677710496
284	7.665295265
285	7.657102477
286	7.652786981
287	7.638855195
288	7.627934583
289	7.624461958
290	7.614309509
291	7.603907842
292	7.594554123
293	7.584728034
294	7.570482987
295	7.563942103
296	7.555812518
297	7.548257877
298	7.541934931
299	7.531721018
300	7.520389315
301	7.513205896
302	7.505986252
303	7.497618175
304	7.486730355
305	7.479842386
306	7.468708126
307	7.46565434
308	7.453731481
309	7.441834696
310	7.431390172
311	7.41796901
312	7.412166323
313	7.405215265
314	7.396645552
315	7.382934722
316	7.370656039
317	7.362697312
318	7.360999543
319	7.358317018
320	7.350323379
321	7.345007216
322	7.34031846
323	7.337741685
324	7.335658991
325	7.328357016
326	7.31776781
327	7.31642419
328	7.308407319
329	7.29871486
330	7.290535476
331	7.284863642
332	7.272085643
333	7.264471271
334	7.258247261
335	7.25329018
336	7.251855216
337	7.240293769
338	7.232743275
339	7.221892394
340	7.212887138
341	7.201970935
342	7.198339955
343	7.18725445
344	7.179426623
345	7.176953399
346	7.169800335
347	7.165361993
348	7.159285449
349	7.151265057
350	7.137382497
351	7.130840655
352	7.122091452
353	7.120951895
354	7.110602463
355	7.10390697
356	7.099221113
357	7.091404099
358	7.090047681
359	7.081349717
360	7.080311286
361	7.072890906
362	7.063961614
363	7.060495544
364	7.059397649
365	7.047239749
366	7.044769651
367	7.043869246
368	7.036800814
369	7.030667249
370	7.024451152
371	7.017740805
372	7.016969637
373	7.006333603
374	6.995559311
375	6.988162651
376	6.981581825
377	6.974587012
378	6.96670374
379	6.96001179
380	6.953895516
381	6.940390031
382	6.937490196
383	6.930934391
384	6.921797576
385	6.917622578
386	6.91214444
387	6.910631498
388	6.904182065
389	6.899006372
390	6.892393908
391	6.885409493
392	6.879815728
393	6.870161989
394	6.86921477
395	6.860899784
396	6.856206825
397	6.851190732
398	6.843980328
399	6.843006056
400	6.835450687
401	6.826706532
402	6.825295288
403	6.820645225
404	6.819729638
405	6.813194662
406	6.806057094
407	6.795870599
408	6.790217042
409	6.781979566
410	6.776508661
411	6.766989105
412	6.758523135
413	6.74921139
414	6.74534551
415	6.740558586
416	6.735629335
417	6.729530027
418	6.728732437
419	6.727700448
420	6.717024848
421	6.709964434
422	6.709076261
423	6.707182096
424	6.701472667
425	6.691095802
426	6.688207606
427	6.679427856
428	6.670472628
429	6.659553366
430	6.654780414
431	6.648721619
432	6.648010966
433	6.643207198
434	6.638099217
435	6.632421326
436	6.62761423
437	6.626343109
438	6.625574279
439	6.618440595
440	6.614233397
441	6.613607784
442	6.607917314
443	6.605744405
444	6.599923658
445	6.590090009
446	6.584906195
447	6.580797765
448	6.574459315
449	6.56623679
450	6.560997551
451	6.555560767
452	6.549347667
453	6.543796846
454	6.53394229
455	6.531169407
456	6.520749959
457	6.513313515
458	6.507285228
459	6.501850397
460	6.499302959
461	6.492834679
462	6.488604549
463	6.481248569
464	6.480399011
465	6.474170473
466	6.469907326
467	6.460915537
468	6.458834702
469	6.454623258
470	6.446975873
471	6.443302126
472	6.442585374
473	6.436531303
474	6.435808507
475	6.433942916
476	6.430201597
477	6.421083782
478	6.41648698
479	6.408179057
480	6.400088565
481	6.399479447
482	6.390974406
483	6.388417285
484	6.38507023
485	6.380384742
486	6.371938543
487	6.367801002
488	6.361684279
489	6.357807956
490	6.350477038
