iter	Passed	Remaining
0	10	10494
1	16	8197
2	24	8143
3	38	9525
4	43	8691
5	49	8168
6	55	7810
7	60	7541
8	66	7316
9	72	7155
10	77	6997
11	83	6887
12	89	6775
13	94	6689
14	101	6653
15	106	6572
16	112	6504
17	118	6454
18	124	6417
19	130	6388
20	136	6385
21	144	6436
22	153	6504
23	158	6459
24	171	6702
25	181	6800
26	190	6847
27	201	6981
28	215	7204
29	227	7356
30	234	7340
31	244	7390
32	257	7550
33	269	7648
34	276	7625
35	283	7589
36	293	7648
37	299	7586
38	305	7529
39	312	7500
40	321	7521
41	327	7459
42	336	7498
43	346	7534
44	354	7531
45	360	7474
46	366	7422
47	372	7379
48	378	7353
49	384	7309
50	390	7260
51	396	7233
52	403	7202
53	409	7165
54	416	7161
55	422	7126
56	431	7132
57	437	7100
58	443	7073
59	449	7049
60	456	7022
61	463	7014
62	469	6984
63	478	6995
64	484	6973
65	490	6939
66	496	6912
67	502	6881
68	507	6848
69	516	6858
70	521	6825
71	527	6794
72	534	6787
73	541	6777
74	548	6769
75	554	6741
76	560	6722
77	567	6710
78	576	6726
79	583	6707
80	589	6693
81	595	6669
82	601	6644
83	607	6621
84	613	6604
85	619	6583
86	625	6563
87	631	6541
88	636	6518
89	642	6498
90	651	6509
91	662	6539
92	668	6516
93	674	6501
94	680	6479
95	686	6464
96	692	6444
97	699	6439
98	705	6424
99	711	6403
100	717	6385
101	722	6365
102	729	6348
103	735	6332
104	740	6312
105	752	6348
106	758	6328
107	764	6312
108	769	6293
109	785	6352
110	791	6338
111	797	6320
112	802	6300
113	808	6285
114	814	6268
115	822	6270
116	828	6253
117	833	6233
118	840	6219
119	846	6206
120	852	6190
121	857	6174
122	863	6158
123	869	6142
124	875	6127
125	881	6111
126	887	6103
127	897	6112
128	903	6100
129	909	6087
130	915	6070
131	920	6054
132	926	6038
133	932	6023
134	937	6007
135	947	6018
136	958	6035
137	966	6034
138	972	6023
139	978	6008
140	984	5996
141	990	5983
142	995	5968
143	1002	5960
144	1008	5945
145	1014	5931
146	1019	5916
147	1025	5902
148	1033	5903
149	1039	5890
150	1045	5875
151	1050	5861
152	1056	5847
153	1067	5862
154	1073	5853
155	1083	5860
156	1090	5853
157	1100	5865
158	1111	5878
159	1122	5891
160	1128	5881
161	1134	5871
162	1140	5857
163	1153	5881
164	1163	5886
165	1168	5872
166	1174	5859
167	1180	5845
168	1190	5854
169	1198	5852
170	1209	5863
171	1217	5863
172	1228	5874
173	1235	5863
174	1241	5852
175	1251	5861
176	1258	5853
177	1264	5840
178	1273	5840
179	1281	5839
180	1287	5826
181	1294	5818
182	1300	5805
183	1305	5791
184	1313	5785
185	1319	5775
186	1328	5776
187	1336	5770
188	1341	5756
189	1350	5755
190	1356	5744
191	1361	5730
192	1369	5725
193	1375	5713
194	1380	5700
195	1386	5688
196	1392	5677
197	1398	5664
198	1404	5652
199	1415	5662
200	1425	5668
201	1433	5664
202	1439	5653
203	1447	5646
204	1453	5635
205	1462	5637
206	1470	5631
207	1475	5618
208	1481	5608
209	1487	5594
210	1492	5581
211	1498	5571
212	1504	5558
213	1510	5546
214	1516	5536
215	1526	5539
216	1532	5531
217	1538	5519
218	1547	5518
219	1553	5508
220	1559	5498
221	1568	5495
222	1573	5483
223	1580	5474
224	1587	5468
225	1593	5457
226	1600	5448
227	1610	5451
228	1616	5441
229	1622	5431
230	1628	5422
231	1635	5413
232	1640	5401
233	1647	5391
234	1652	5379
235	1658	5367
236	1663	5355
237	1669	5346
238	1675	5336
239	1686	5340
240	1692	5330
241	1698	5320
242	1705	5312
243	1711	5302
244	1717	5291
245	1728	5299
246	1738	5300
247	1749	5303
248	1760	5310
249	1769	5308
250	1775	5298
251	1781	5287
252	1788	5279
253	1794	5270
254	1802	5264
255	1813	5270
256	1819	5260
257	1825	5249
258	1831	5239
259	1836	5228
260	1846	5227
261	1851	5215
262	1857	5205
263	1863	5194
264	1869	5184
265	1876	5177
266	1882	5169
267	1888	5158
268	1895	5150
269	1900	5139
270	1906	5127
271	1914	5125
272	1920	5114
273	1926	5104
274	1932	5094
275	1939	5087
276	1945	5077
277	1950	5066
278	1956	5055
279	1963	5050
280	1969	5038
281	1975	5028
282	1981	5019
283	1986	5009
284	1992	4998
285	1998	4988
286	2007	4988
287	2019	4991
288	2027	4987
289	2032	4977
290	2040	4972
291	2047	4963
292	2054	4957
293	2060	4947
294	2069	4946
295	2077	4942
296	2086	4937
297	2096	4939
298	2102	4930
299	2115	4936
