iter	Passed	Remaining
0	3	3206
1	7	3620
2	11	3845
3	14	3528
4	17	3501
5	20	3465
6	23	3316
7	25	3186
8	28	3088
9	30	3014
10	32	2950
11	36	3012
12	40	3059
13	50	3545
14	53	3510
15	56	3452
16	58	3395
17	61	3339
18	75	3902
19	80	3925
20	83	3878
21	89	3962
22	92	3935
23	103	4212
24	106	4146
25	111	4175
26	114	4114
27	118	4125
28	122	4110
29	126	4091
30	130	4070
31	132	4009
32	137	4030
33	145	4131
34	147	4078
35	156	4197
36	160	4169
37	165	4183
38	168	4161
39	174	4176
40	178	4178
41	183	4175
42	188	4200
43	191	4152
44	202	4297
45	207	4307
46	212	4311
47	216	4284
48	218	4236
49	221	4200
50	223	4162
51	228	4174
52	231	4138
53	234	4101
54	236	4069
55	239	4043
56	242	4008
57	245	3984
58	247	3947
59	250	3918
60	252	3886
61	254	3854
62	256	3822
63	259	3794
64	261	3763
65	264	3736
66	267	3721
67	269	3694
68	271	3667
69	274	3641
70	276	3622
71	279	3598
72	281	3575
73	283	3552
74	286	3530
75	288	3506
76	291	3494
77	293	3473
78	296	3460
79	299	3439
80	301	3419
81	303	3398
82	305	3379
83	308	3361
84	310	3345
85	313	3327
86	315	3309
87	317	3292
88	320	3276
89	322	3264
90	325	3248
91	327	3236
92	330	3221
93	332	3206
94	335	3191
95	337	3181
96	340	3166
97	342	3150
98	344	3136
99	347	3126
100	351	3125
101	354	3118
102	357	3114
103	360	3106
104	369	3148
105	376	3175
106	380	3176
107	385	3183
108	388	3175
109	392	3177
110	395	3165
111	397	3154
112	400	3147
113	403	3138
114	406	3127
115	409	3119
116	411	3108
117	416	3115
118	419	3103
119	421	3091
120	424	3084
121	426	3072
122	431	3077
123	438	3095
124	443	3105
125	451	3128
126	458	3155
127	468	3190
128	471	3185
129	477	3194
130	479	3183
131	482	3172
132	485	3164
133	487	3152
134	490	3141
135	492	3131
136	495	3119
137	498	3111
138	500	3101
139	503	3093
140	506	3082
141	512	3094
142	519	3115
143	522	3104
144	524	3094
145	527	3083
146	529	3071
147	532	3064
148	534	3053
149	537	3043
150	541	3046
151	549	3067
152	555	3073
153	559	3075
154	562	3066
155	565	3060
156	568	3050
157	570	3040
158	576	3048
159	585	3074
160	589	3074
161	592	3065
162	596	3060
163	598	3050
164	601	3042
165	603	3032
166	606	3022
167	608	3013
168	611	3007
169	614	3001
170	620	3010
171	627	3021
172	630	3012
173	633	3005
174	636	3001
175	641	3001
176	643	2992
177	646	2986
178	649	2977
179	651	2969
180	654	2961
181	659	2962
182	661	2954
183	664	2947
184	666	2937
185	674	2951
186	682	2965
187	686	2964
188	696	2988
189	702	2994
190	708	3001
191	715	3010
192	718	3003
193	722	3001
194	724	2992
195	727	2982
196	729	2973
197	732	2966
198	734	2957
199	737	2948
200	739	2939
201	741	2930
202	744	2921
203	746	2912
204	748	2904
205	752	2898
206	754	2890
207	760	2895
208	764	2891
209	766	2883
210	769	2876
211	771	2867
212	773	2858
213	776	2850
214	778	2842
215	782	2841
216	785	2833
217	787	2825
218	790	2819
219	793	2813
220	801	2826
221	805	2822
222	807	2814
223	811	2812
224	814	2804
225	816	2796
226	824	2807
227	834	2824
228	839	2828
229	842	2820
230	844	2812
231	847	2805
232	849	2797
233	852	2789
234	854	2782
235	856	2774
236	860	2769
237	862	2761
238	864	2753
239	867	2746
240	869	2738
241	872	2733
242	874	2725
243	877	2718
244	879	2710
245	881	2703
246	884	2695
247	885	2686
248	888	2679
249	890	2671
250	892	2664
251	895	2657
252	897	2650
253	900	2644
254	902	2637
255	908	2639
256	912	2637
257	920	2646
258	924	2644
259	928	2643
260	937	2653
261	943	2658
262	948	2659
263	955	2664
264	964	2675
265	971	2680
266	980	2690
267	984	2689
268	992	2697
269	995	2691
270	997	2683
271	1000	2677
272	1003	2671
273	1005	2664
274	1007	2657
275	1011	2652
276	1020	2664
277	1023	2657
278	1025	2649
279	1033	2656
280	1041	2665
281	1046	2663
282	1051	2663
283	1056	2664
284	1059	2656
285	1061	2649
286	1063	2642
287	1066	2635
288	1068	2628
289	1070	2621
290	1073	2614
291	1075	2608
292	1078	2601
293	1080	2594
294	1082	2587
295	1085	2581
296	1087	2574
297	1097	2585
298	1105	2592
299	1110	2591
300	1116	2591
301	1122	2595
302	1125	2588
303	1131	2590
304	1137	2592
305	1144	2595
306	1148	2593
307	1154	2592
308	1160	2596
309	1165	2593
310	1173	2599
311	1180	2602
312	1188	2608
313	1190	2601
314	1193	2596
315	1196	2589
316	1198	2582
317	1201	2575
318	1203	2569
319	1205	2562
320	1208	2555
321	1210	2548
322	1212	2541
323	1215	2535
324	1217	2528
325	1219	2522
326	1223	2519
327	1226	2512
328	1230	2510
329	1235	2508
330	1239	2506
331	1242	2499
332	1248	2501
333	1252	2498
334	1259	2500
335	1262	2494
336	1269	2497
337	1278	2503
338	1280	2496
339	1284	2493
340	1287	2487
341	1289	2480
342	1291	2474
343	1294	2468
344	1296	2462
345	1299	2456
346	1304	2455
347	1307	2450
348	1310	2443
349	1312	2437
350	1315	2431
351	1318	2426
352	1320	2420
353	1323	2415
354	1326	2409
355	1330	2407
356	1333	2402
357	1336	2396
358	1338	2390
359	1341	2384
360	1344	2379
361	1351	2381
362	1355	2378
363	1361	2378
364	1365	2374
365	1369	2371
366	1372	2367
367	1375	2361
368	1378	2357
369	1381	2351
370	1384	2347
371	1387	2342
372	1389	2335
373	1391	2329
374	1394	2323
375	1396	2317
376	1398	2311
377	1402	2307
378	1409	2310
379	1413	2305
380	1420	2308
381	1424	2305
382	1433	2308
383	1439	2309
384	1442	2304
385	1445	2298
386	1447	2292
387	1449	2286
388	1452	2280
389	1454	2274
390	1457	2269
391	1459	2263
392	1462	2258
393	1464	2252
394	1466	2246
395	1469	2240
396	1471	2235
397	1473	2229
398	1483	2235
399	1489	2234
400	1492	2229
401	1494	2223
402	1497	2218
403	1499	2212
404	1502	2206
405	1504	2200
406	1511	2201
407	1513	2196
408	1522	2199
409	1529	2200
410	1534	2198
411	1536	2193
412	1540	2189
413	1542	2183
414	1545	2178
415	1547	2172
416	1549	2166
417	1552	2161
418	1554	2155
419	1558	2151
420	1562	2149
421	1570	2150
422	1574	2147
423	1580	2147
424	1585	2144
425	1587	2139
426	1590	2133
427	1592	2128
428	1595	2123
429	1597	2118
430	1600	2112
431	1602	2107
432	1606	2104
433	1609	2098
434	1615	2097
435	1619	2094
436	1622	2089
437	1624	2084
438	1626	2078
439	1629	2073
440	1631	2068
441	1633	2062
442	1638	2060
443	1641	2055
444	1647	2054
445	1654	2055
446	1657	2050
447	1659	2044
448	1662	2039
449	1664	2034
450	1667	2029
451	1669	2024
452	1678	2026
453	1680	2021
454	1683	2016
455	1686	2011
456	1690	2009
457	1696	2007
458	1698	2002
459	1701	1997
460	1704	1993
461	1708	1989
462	1715	1989
463	1723	1990
464	1736	1997
465	1740	1994
466	1748	1995
467	1751	1990
468	1753	1985
469	1755	1980
470	1758	1974
471	1761	1970
472	1763	1964
473	1765	1959
474	1768	1954
475	1770	1948
476	1772	1943
477	1775	1938
478	1777	1933
479	1779	1928
480	1782	1923
481	1785	1919
482	1788	1914
483	1791	1909
484	1793	1904
485	1798	1902
486	1801	1897
487	1807	1895
488	1809	1891
489	1814	1888
490	1817	1883
491	1819	1878
492	1821	1873
493	1824	1868
494	1827	1863
495	1829	1858
496	1831	1853
497	1834	1848
498	1837	1844
499	1839	1839
500	1842	1834
501	1844	1829
502	1846	1824
503	1849	1820
504	1852	1815
505	1854	1810
506	1856	1805
507	1859	1800
508	1861	1795
509	1863	1790
510	1866	1785
511	1869	1781
512	1871	1776
513	1873	1771
514	1876	1766
515	1878	1761
516	1880	1757
517	1883	1752
518	1885	1747
519	1888	1742
520	1890	1738
521	1892	1733
522	1895	1728
523	1897	1723
524	1899	1718
525	1902	1714
526	1905	1710
527	1913	1710
528	1916	1706
529	1920	1703
530	1924	1699
531	1927	1695
532	1930	1691
533	1932	1686
534	1934	1681
535	1937	1677
536	1941	1673
537	1947	1672
538	1951	1669
539	1955	1665
540	1958	1661
541	1960	1657
542	1965	1654
543	1969	1650
544	1971	1645
545	1974	1641
546	1976	1636
547	1979	1632
548	1983	1629
549	1987	1626
550	1990	1621
551	1995	1619
552	1998	1615
553	2002	1612
554	2006	1608
555	2008	1604
556	2011	1599
557	2013	1594
558	2016	1590
559	2020	1587
560	2022	1582
561	2025	1578
562	2027	1573
563	2037	1574
564	2040	1570
565	2043	1567
566	2046	1562
567	2050	1559
568	2052	1554
569	2054	1550
570	2057	1545
571	2059	1541
572	2062	1536
573	2064	1532
574	2067	1527
575	2069	1523
576	2071	1518
577	2074	1514
578	2076	1509
579	2078	1505
580	2081	1501
581	2083	1496
582	2086	1492
583	2088	1487
584	2091	1483
585	2093	1478
586	2096	1474
587	2105	1475
588	2110	1472
589	2112	1468
590	2115	1463
591	2117	1459
592	2120	1455
593	2123	1451
594	2125	1446
595	2127	1442
596	2130	1438
597	2132	1433
598	2135	1429
599	2137	1424
600	2139	1420
601	2141	1416
602	2144	1411
603	2146	1407
604	2149	1403
605	2152	1399
606	2158	1397
607	2162	1394
608	2165	1390
609	2167	1385
610	2170	1381
611	2172	1377
612	2174	1373
613	2177	1368
614	2179	1364
615	2182	1360
616	2184	1355
617	2187	1351
618	2189	1347
619	2191	1343
620	2194	1339
