iter	Passed	Remaining
0	2	2755
1	5	2674
2	7	2502
3	9	2336
4	11	2261
5	18	3098
6	25	3574
7	26	3343
8	28	3170
9	34	3412
10	39	3575
11	41	3420
12	43	3338
13	46	3239
14	53	3522
15	64	3985
16	67	3915
17	70	3824
18	71	3716
19	73	3621
20	75	3534
21	78	3473
22	80	3400
23	81	3332
24	83	3268
25	86	3225
26	91	3301
27	97	3401
28	99	3340
29	109	3535
30	114	3564
31	115	3506
32	118	3481
33	122	3476
34	125	3468
35	128	3443
36	131	3417
37	135	3425
38	137	3379
39	140	3377
40	142	3340
41	144	3300
42	153	3407
43	159	3455
44	165	3502
45	167	3463
46	168	3424
47	170	3381
48	172	3342
49	173	3304
50	180	3362
51	183	3337
52	184	3301
53	187	3286
54	189	3253
55	191	3222
56	193	3193
57	194	3164
58	196	3135
59	198	3106
60	200	3081
61	201	3053
62	209	3120
63	214	3136
64	219	3156
65	221	3130
66	222	3104
67	224	3081
68	226	3057
69	228	3034
70	230	3013
71	234	3022
72	241	3069
73	246	3089
74	253	3123
75	257	3128
76	259	3108
77	266	3149
78	275	3213
79	278	3206
80	286	3253
81	294	3294
82	295	3270
83	297	3246
84	299	3222
85	301	3202
86	308	3240
87	310	3220
88	312	3199
89	315	3187
90	317	3167
91	320	3163
92	322	3143
93	334	3223
94	339	3230
95	341	3215
96	343	3196
97	345	3177
98	346	3156
99	348	3136
100	350	3119
101	352	3100
102	354	3083
103	355	3066
104	357	3050
105	360	3039
106	363	3036
107	365	3022
108	369	3017
109	379	3066
110	387	3103
111	390	3093
112	391	3076
113	400	3113
114	402	3100
115	404	3083
116	406	3068
117	408	3051
118	410	3036
119	412	3023
120	414	3011
121	417	3001
122	422	3009
123	423	2994
124	425	2980
125	430	2987
126	438	3012
127	446	3041
128	452	3056
129	457	3059
130	459	3048
131	461	3034
132	464	3027
133	470	3037
134	474	3042
135	478	3038
136	480	3025
137	482	3013
138	488	3027
139	496	3047
140	497	3033
141	499	3018
142	501	3004
143	503	2990
144	505	2978
145	506	2964
146	508	2951
147	510	2937
148	512	2924
149	513	2911
150	515	2900
151	517	2888
152	519	2876
153	521	2864
154	526	2870
155	533	2885
156	535	2875
157	549	2928
158	553	2929
159	555	2916
160	557	2903
161	559	2893
162	562	2890
163	564	2878
164	566	2865
165	567	2853
166	569	2841
167	571	2829
168	573	2818
169	575	2807
170	578	2804
171	580	2793
172	582	2782
173	583	2770
174	585	2759
175	587	2749
176	589	2739
177	590	2728
178	592	2717
179	594	2707
180	596	2697
181	598	2691
182	604	2698
183	606	2688
184	607	2678
185	611	2674
186	612	2664
187	614	2654
188	616	2645
189	618	2636
190	620	2626
191	622	2617
192	623	2608
193	625	2599
194	628	2592
195	629	2583
196	633	2582
197	636	2579
198	638	2571
199	640	2562
200	643	2556
201	644	2547
202	646	2539
203	648	2530
204	650	2522
205	652	2514
206	654	2505
207	656	2499
208	662	2508
209	664	2500
210	666	2492
211	668	2484
212	670	2476
213	671	2467
214	673	2459
215	675	2452
216	677	2444
217	679	2436
218	685	2445
219	687	2437
220	689	2430
221	691	2421
222	692	2414
223	695	2407
224	696	2400
225	698	2393
226	700	2386
227	703	2381
228	707	2383
229	710	2377
230	711	2370
231	713	2363
232	716	2358
233	722	2365
234	724	2360
235	726	2352
236	728	2346
237	730	2339
238	739	2354
239	751	2379
240	758	2387
241	764	2395
242	766	2388
243	768	2380
244	770	2373
245	771	2366
246	773	2359
247	775	2352
248	777	2345
249	779	2338
250	781	2331
251	787	2338
252	790	2334
253	792	2327
254	794	2320
255	796	2315
256	798	2308
257	800	2302
258	802	2295
259	804	2288
260	806	2282
261	808	2276
262	810	2270
263	818	2281
264	820	2275
265	822	2269
266	824	2262
267	826	2256
268	828	2250
269	829	2243
270	831	2237
271	833	2231
272	835	2224
273	837	2218
274	839	2213
275	841	2207
276	843	2202
277	851	2211
278	860	2223
279	862	2217
280	864	2211
281	866	2205
282	868	2199
283	869	2193
284	871	2186
285	873	2180
286	875	2175
287	877	2169
288	879	2164
289	882	2160
290	888	2165
291	895	2171
292	897	2165
293	899	2159
294	901	2153
295	904	2151
296	907	2147
297	908	2141
298	913	2142
299	915	2137
300	917	2131
301	920	2126
302	927	2133
303	935	2141
304	942	2147
305	953	2161
306	962	2172
307	964	2166
308	971	2173
309	973	2167
310	977	2164
311	980	2162
312	989	2172
313	991	2167
314	993	2161
315	995	2155
316	997	2149
317	999	2143
318	1001	2137
319	1003	2131
320	1004	2125
321	1007	2121
322	1009	2115
323	1020	2128
324	1027	2133
325	1029	2128
326	1031	2123
327	1033	2116
328	1034	2110
329	1036	2104
330	1040	2102
331	1043	2100
332	1046	2095
333	1047	2089
334	1056	2096
335	1057	2090
336	1059	2084
337	1068	2092
338	1071	2088
339	1073	2082
340	1074	2077
341	1080	2078
342	1081	2072
343	1086	2071
344	1087	2065
345	1089	2059
346	1095	2061
347	1097	2055
348	1098	2049
349	1100	2044
350	1102	2038
351	1104	2033
352	1109	2033
353	1111	2027
354	1119	2034
355	1125	2036
356	1127	2031
357	1130	2028
358	1133	2023
359	1135	2018
360	1137	2013
361	1139	2009
362	1141	2003
363	1144	2000
364	1152	2004
365	1163	2015
366	1171	2020
367	1175	2019
368	1178	2014
369	1180	2009
370	1181	2003
371	1183	1998
372	1185	1993
373	1193	1997
374	1204	2007
375	1210	2008
376	1212	2003
377	1214	1998
378	1216	1993
379	1218	1988
380	1227	1993
381	1229	1988
382	1230	1983
383	1233	1979
384	1235	1973
385	1237	1968
386	1239	1962
387	1241	1957
388	1242	1952
389	1253	1961
390	1256	1957
391	1262	1958
392	1268	1958
393	1277	1964
394	1278	1958
395	1281	1953
396	1283	1949
397	1285	1944
398	1287	1938
399	1288	1933
400	1290	1928
401	1296	1929
402	1302	1929
403	1304	1923
404	1306	1919
405	1308	1913
406	1309	1908
407	1311	1903
408	1313	1897
409	1315	1892
410	1316	1887
411	1318	1882
412	1320	1876
413	1322	1871
414	1323	1866
415	1325	1861
416	1328	1856
417	1329	1851
418	1331	1846
419	1333	1842
420	1335	1837
421	1343	1839
422	1349	1840
423	1353	1838
424	1355	1833
425	1357	1828
426	1358	1823
427	1360	1818
428	1362	1813
429	1364	1808
430	1366	1803
431	1367	1798
432	1369	1793
433	1373	1791
434	1375	1786
435	1377	1781
436	1378	1776
437	1380	1771
438	1383	1768
439	1385	1763
440	1396	1770
441	1411	1782
442	1413	1777
443	1416	1773
444	1418	1768
445	1420	1763
446	1425	1763
447	1429	1760
448	1439	1766
449	1444	1764
450	1445	1760
451	1451	1760
452	1455	1757
453	1457	1752
454	1458	1747
455	1460	1742
456	1462	1738
457	1464	1733
458	1466	1728
459	1468	1723
460	1471	1720
461	1474	1717
462	1483	1720
463	1494	1725
464	1507	1734
465	1512	1733
466	1518	1732
467	1524	1732
468	1527	1729
469	1531	1726
470	1538	1728
471	1550	1734
472	1557	1735
473	1559	1730
474	1561	1726
475	1564	1722
476	1566	1717
477	1568	1712
478	1570	1707
479	1573	1704
480	1575	1699
481	1577	1694
482	1578	1690
483	1580	1685
484	1590	1688
485	1591	1683
486	1593	1678
487	1595	1674
488	1600	1672
489	1601	1667
490	1603	1662
491	1605	1657
492	1607	1652
493	1611	1650
494	1612	1645
495	1615	1641
496	1617	1637
497	1623	1636
498	1630	1637
499	1634	1634
500	1637	1631
501	1639	1626
502	1641	1621
503	1643	1617
504	1645	1612
505	1652	1613
506	1654	1608
507	1656	1604
508	1658	1599
509	1659	1594
510	1661	1590
511	1664	1586
512	1670	1585
513	1677	1586
514	1679	1581
515	1682	1577
516	1683	1573
517	1685	1568
518	1687	1564
519	1690	1560
520	1691	1555
521	1696	1553
522	1698	1548
523	1701	1545
524	1703	1541
525	1704	1536
526	1706	1531
527	1709	1527
528	1720	1531
529	1722	1527
530	1724	1523
531	1726	1519
532	1728	1514
533	1730	1510
534	1732	1505
535	1734	1501
536	1735	1496
537	1737	1492
538	1745	1493
539	1747	1488
540	1749	1484
541	1751	1479
542	1753	1475
543	1755	1471
544	1761	1470
545	1763	1466
546	1765	1461
547	1767	1457
548	1768	1453
549	1771	1449
550	1773	1445
551	1775	1440
552	1778	1437
553	1780	1433
554	1782	1429
555	1784	1424
556	1786	1420
557	1788	1416
558	1790	1412
559	1792	1408
560	1794	1404
561	1796	1400
562	1798	1395
563	1801	1392
564	1803	1388
565	1805	1384
566	1812	1383
567	1813	1379
568	1815	1375
569	1817	1370
570	1819	1366
571	1824	1365
572	1827	1361
573	1828	1357
574	1830	1353
575	1832	1348
576	1834	1344
577	1835	1340
578	1837	1336
579	1839	1332
580	1841	1327
581	1843	1323
582	1847	1321
583	1849	1317
584	1851	1313
585	1853	1309
586	1854	1305
587	1856	1301
588	1858	1297
589	1860	1292
590	1862	1289
591	1864	1285
592	1870	1283
593	1872	1279
594	1875	1276
595	1877	1272
596	1880	1269
597	1882	1265
598	1884	1261
599	1886	1257
600	1888	1253
601	1891	1250
602	1892	1246
603	1896	1243
604	1899	1240
605	1901	1236
606	1903	1232
607	1905	1228
608	1906	1224
609	1908	1220
610	1913	1218
611	1919	1216
612	1924	1215
613	1926	1211
614	1928	1207
615	1929	1203
616	1931	1199
617	1940	1199
618	1944	1196
619	1945	1192
620	1947	1188
621	1949	1184
622	1951	1180
623	1953	1176
624	1954	1172
625	1956	1168
626	1959	1165
627	1963	1162
628	1964	1158
629	1966	1155
630	1968	1151
631	1970	1147
632	1972	1143
633	1973	1139
634	1977	1136
635	1979	1132
636	1981	1129
637	1983	1125
638	1985	1121
639	1987	1117
640	1989	1113
641	1990	1110
642	1992	1106
643	1994	1102
644	1995	1098
645	1997	1094
646	1999	1090
647	2000	1086
648	2002	1083
649	2004	1079
650	2006	1075
651	2008	1071
652	2010	1068
653	2012	1064
654	2013	1060
655	2016	1057
656	2018	1053
657	2022	1051
658	2024	1047
659	2027	1044
660	2028	1040
661	2030	1036
662	2035	1034
663	2038	1031
664	2039	1027
665	2041	1023
666	2043	1020
667	2045	1016
668	2047	1012
669	2048	1009
670	2051	1005
671	2053	1002
672	2054	998
673	2057	995
674	2059	991
675	2060	987
676	2062	984
677	2064	980
678	2065	976
679	2067	973
680	2069	969
681	2071	965
682	2073	962
683	2075	958
684	2077	955
685	2078	951
686	2080	947
687	2082	944
688	2084	940
689	2085	937
690	2087	933
691	2089	929
692	2090	926
693	2101	926
694	2102	922
695	2108	920
696	2109	917
697	2111	913
698	2113	910
699	2115	906
700	2122	905
701	2124	902
702	2133	901
703	2137	898
704	2139	895
705	2141	891
706	2143	888
707	2145	884
708	2147	881
709	2149	877
710	2150	874
711	2152	870
712	2154	867
713	2156	863
714	2158	860
715	2160	856
716	2162	853
717	2167	851
718	2169	847
719	2171	844
720	2172	840
721	2174	837
722	2176	833
723	2184	832
724	2186	829
725	2195	828
726	2203	827
727	2214	827
728	2221	825
729	2231	825
730	2235	822
731	2236	818
732	2238	815
733	2240	811
734	2242	808
735	2244	804
736	2245	801
737	2247	798
738	2249	794
739	2251	791
740	2253	787
741	2261	786
742	2262	782
743	2264	779
744	2266	775
745	2268	772
746	2270	768
747	2271	765
748	2273	761
749	2278	759
750	2280	756
751	2281	752
752	2288	750
753	2299	750
754	2301	746
755	2303	743
756	2305	740
757	2310	737
758	2313	734
759	2315	731
760	2319	728
761	2321	724
762	2322	721
763	2324	718
764	2326	714
765	2328	711
766	2330	707
767	2332	704
768	2334	701
769	2336	697
770	2338	694
771	2340	691
772	2341	687
773	2348	685
774	2358	684
775	2366	683
776	2369	680
777	2371	676
778	2373	673
779	2374	669
780	2376	666
781	2378	663
782	2380	659
783	2386	657
784	2394	655
785	2399	653
786	2400	649
787	2402	646
788	2404	643
789	2406	639
790	2407	636
791	2409	632
792	2411	629
793	2413	626
794	2415	622
795	2416	619
796	2418	616
797	2420	612
798	2422	609
799	2424	606
800	2426	602
801	2433	600
802	2440	598
803	2442	595
804	2444	592
805	2446	588
806	2447	585
807	2449	582
808	2453	579
809	2455	575
810	2457	572
811	2459	569
812	2461	566
813	2463	562
814	2469	560
815	2471	557
816	2473	553
817	2475	550
818	2478	547
819	2486	545
820	2490	542
821	2497	540
822	2499	537
823	2501	534
824	2503	531
825	2505	527
826	2508	524
827	2510	521
828	2512	518
829	2513	514
830	2515	511
831	2517	508
832	2519	505
833	2521	501
834	2529	499
835	2531	496
836	2533	493
837	2535	490
838	2537	486
839	2546	485
840	2552	482
841	2553	479
842	2558	476
843	2560	473
844	2562	470
845	2570	467
846	2573	464
847	2575	461
848	2577	458
849	2579	455
850	2581	451
851	2583	448
852	2585	445
853	2587	442
854	2593	439
855	2595	436
856	2597	433
857	2603	430
858	2608	428
859	2610	424
860	2612	421
861	2614	418
862	2615	415
863	2617	412
864	2619	408
865	2621	405
866	2623	402
867	2625	399
868	2627	396
869	2629	392
870	2631	389
871	2633	386
872	2635	383
873	2637	380
874	2643	377
875	2646	374
876	2648	371
877	2650	368
878	2652	365
879	2654	361
880	2655	358
881	2657	355
882	2659	352
883	2661	349
884	2662	346
885	2672	343
886	2679	341
887	2680	338
888	2682	334
889	2685	331
890	2686	328
891	2688	325
892	2690	322
893	2695	319
894	2697	316
895	2698	313
896	2700	310
897	2702	306
898	2709	304
899	2713	301
900	2722	299
901	2725	296
902	2732	293
903	2736	290
904	2741	287
905	2744	284
906	2749	281
907	2751	278
908	2753	275
909	2755	272
910	2757	269
911	2759	266
912	2763	263
913	2765	260
914	2767	257
915	2769	253
916	2771	250
917	2775	247
918	2777	244
919	2779	241
920	2781	238
921	2783	235
922	2785	232
923	2786	229
924	2790	226
925	2792	223
926	2795	220
927	2805	217
928	2809	214
929	2819	212
930	2826	209
931	2832	206
932	2836	203
933	2839	200
934	2841	197
935	2843	194
936	2845	191
937	2847	188
938	2849	185
939	2859	182
940	2862	179
941	2864	176
942	2866	173
943	2868	170
944	2875	167
945	2882	164
946	2884	161
947	2885	158
948	2887	155
949	2895	152
950	2897	149
951	2899	146
952	2902	143
953	2904	140
954	2906	136
955	2908	133
956	2910	130
957	2912	127
958	2914	124
959	2915	121
960	2920	118
961	2922	115
962	2923	112
963	2925	109
964	2927	106
965	2929	103
966	2930	100
967	2932	96
968	2934	93
969	2936	90
970	2939	87
971	2947	84
972	2954	81
973	2958	78
974	2967	76
975	2969	73
976	2973	70
977	2975	66
978	2977	63
979	2979	60
980	2981	57
981	2982	54
982	2985	51
983	2988	48
984	2990	45
985	2992	42
986	2994	39
987	2996	36
988	2998	33
989	2999	30
990	3002	27
991	3004	24
992	3006	21
993	3008	18
994	3009	15
995	3011	12
996	3015	9
997	3016	6
998	3018	3
999	3020	0
